,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
14306,Kim Yong Jin,25,Korea Republic,61,66,Ulsan Hyundai FC,350000.0,2000.0,1.0,2.0,3.0,2.0,ST,"Jan 1, 2015",2019,193.04,79.81859410430839,57.0,464000.0,0.0,5,3,2,58.5,49.0,10.2,39.5,56.28571428571429,35.5,49.0,69.5,64.0
14307,S. Moussa,30,Tunisia,61,61,Dundee FC,240000.0,2000.0,1.0,2.0,2.0,2.0,ST,"Jul 23, 2017",2019,187.96,79.81859410430839,82.0,420000.0,0.0,0,2,1,54.5,14.5,10.6,40.75,61.85714285714285,49.66666666666666,51.0,58.5,62.0
14310,J. Vega,20,Mexico,61,73,Tigres U.A.N.L.,450000.0,7000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2018",2021,180.34,78.0045351473923,45.0,810000.0,0.0,12,2,3,61.5,30.0,8.4,51.25,61.0,56.16666666666666,57.0,63.5,54.0
14324,R. Griffiths,18,England,61,84,Olympique Lyonnais,575000.0,5000.0,1.0,3.0,2.0,3.0,ST,"Aug 1, 2018",2022,180.34,76.19047619047619,44.0,1700000.0,0.0,23,3,2,52.0,20.25,10.4,44.0,57.57142857142857,54.5,54.5,68.5,64.0
14327,H. Johansen,25,Norway,61,64,SK Brann,325000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Feb 28, 2018",2020,182.88,83.90022675736961,70.0,431000.0,0.0,3,3,3,54.0,31.5,9.6,40.75,67.0,47.66666666666666,54.0,60.5,66.0
14331,J. Asiri,20,Saudi Arabia,61,73,Al Wehda,450000.0,4000.0,1.0,3.0,2.0,1.0,ST,"Sep 1, 2017",2021,177.8,63.94557823129252,51.0,855000.0,1.0,12,2,1,58.5,18.5,9.8,42.0,59.57142857142857,53.0,55.0,68.0,64.0
14338,Darío Poveda,21,Spain,61,71,Atlético Madrid,425000.0,6000.0,1.0,3.0,2.0,1.0,ST,"Jul 23, 2018",2022,185.42,74.82993197278911,35.0,956000.0,0.0,10,2,2,60.5,19.5,10.8,50.0,56.57142857142857,54.66666666666666,59.0,59.0,62.0
14369,J. Tuominen,22,Finland,61,69,,0.0,0.0,1.0,3.0,2.0,1.0,ST,,,185.42,73.92290249433107,59.0,,0.0,8,3,2,57.0,39.25,11.4,41.25,58.0,53.83333333333334,57.0,68.0,64.0
14378,J. Vogliotti,33,Argentina,61,61,Jaguares de Córdoba,160000.0,1000.0,1.0,2.0,2.0,2.0,ST,"Jul 7, 2018",2023,180.34,78.91156462585032,32.0,216000.0,0.0,0,2,2,55.0,19.25,9.4,41.5,60.14285714285714,51.5,61.0,53.5,63.0
14384,E. Maanane,23,France,61,66,Grenoble Foot 38,350000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2016",2021,182.88,74.82993197278911,31.0,639000.0,0.0,5,2,2,60.5,21.5,9.0,41.25,57.28571428571429,53.16666666666666,50.0,72.0,60.0
14391,D. Vlahovic,18,Serbia,61,80,Fiorentina,525000.0,5000.0,1.0,3.0,2.0,2.0,ST,"Jun 26, 2018",2025,190.5,79.81859410430839,41.0,1200000.0,1.0,19,2,2,55.0,19.75,9.4,46.5,58.14285714285714,54.16666666666666,55.5,63.5,62.0
14403,L. Amarilla,22,Paraguay,61,70,Vélez Sarsfield,400000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jul 17, 2017",2022,182.88,77.09750566893423,30.0,680000.0,0.0,9,2,2,58.5,23.25,9.2,44.0,55.714285714285715,56.33333333333334,51.5,54.0,67.0
14404,S. Ormeño,24,Mexico,61,65,Puebla FC,325000.0,2000.0,1.0,2.0,2.0,3.0,ST,"Jul 1, 2018",2021,185.42,82.08616780045352,54.0,577000.0,0.0,4,1,1,55.5,24.25,9.6,43.75,54.85714285714285,54.16666666666666,54.5,54.0,69.0
14414,N. Blissett,28,England,61,61,Macclesfield Town,260000.0,2000.0,1.0,2.0,2.0,2.0,ST,"Jul 1, 2018",2019,193.04,78.0045351473923,60.0,455000.0,0.0,0,2,2,55.0,23.5,13.4,43.0,62.0,52.83333333333334,51.5,64.0,65.0
14434,K. Woolery,23,England,61,64,Swindon Town,325000.0,3000.0,1.0,4.0,2.0,1.0,ST,"Aug 7, 2017",2020,180.34,78.0045351473923,33.0,593000.0,0.0,3,3,2,59.5,15.0,9.2,45.0,64.28571428571429,50.66666666666666,52.5,89.0,54.0
14449,M. Wintzheimer,19,Germany,61,77,Hamburger SV,550000.0,2000.0,1.0,5.0,2.0,1.0,ST,"Jul 1, 2018",2022,180.34,77.09750566893423,51.0,1200000.0,0.0,16,2,2,56.5,21.5,9.8,41.25,62.14285714285714,52.0,47.5,66.0,57.0
14461,M. Egho,24,Austria,61,67,Randers FC,350000.0,2000.0,1.0,3.0,2.0,1.0,ST,"Aug 21, 2018",2021,187.96,74.82993197278911,44.0,508000.0,1.0,6,2,2,60.0,29.5,9.0,52.5,60.57142857142857,53.83333333333334,51.5,76.0,55.0
14463,B. Anderson,19,Scotland,61,77,Aberdeen,550000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Jul 1, 2018",2021,177.8,77.09750566893423,33.0,1300000.0,0.0,16,3,2,62.5,14.0,10.2,44.0,56.28571428571429,54.16666666666666,52.5,73.0,55.0
14470,S. Baradji,22,France,61,68,Red Star FC,350000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2017",2021,175.26,72.10884353741497,49.0,683000.0,0.0,7,3,1,55.5,20.0,10.4,45.75,60.28571428571429,52.0,52.5,78.5,59.0
14480,Y. Shimaya,29,Japan,61,61,Sagan Tosu,250000.0,1000.0,1.0,3.0,3.0,1.0,ST,"Aug 16, 2018",2021,167.64,64.85260770975057,37.0,313000.0,0.0,0,3,2,65.5,20.75,10.4,57.25,62.85714285714285,54.16666666666666,56.0,66.5,60.0
14483,K. Scheidhauer,26,Germany,61,61,FC Energie Cottbus,280000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jan 1, 2018",2019,190.5,84.80725623582768,60.0,406000.0,0.0,0,2,2,54.0,34.0,11.6,48.75,60.57142857142857,52.33333333333334,55.0,68.0,59.0
14491,Rubén Sánchez,23,Spain,61,67,Granada CF,350000.0,2000.0,1.0,3.0,2.0,1.0,ST,"Jul 7, 2017",2019,185.42,78.0045351473923,42.0,630000.0,1.0,6,2,2,51.5,32.75,8.2,46.25,60.0,55.83333333333334,54.5,54.0,65.0
14497,M. Cortesi,20,Italy,61,70,Brescia,400000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Jul 3, 2017",2020,180.34,73.01587301587301,43.0,700000.0,0.0,9,3,2,59.0,20.0,12.0,45.0,64.28571428571429,49.33333333333334,54.0,71.5,61.0
14501,K. Finnbogason,23,Iceland,61,68,IF Brommapojkarna,350000.0,1000.0,1.0,3.0,2.0,2.0,ST,,"Dec 31, 2018",190.5,84.80725623582768,56.0,,0.0,7,2,2,56.0,25.5,10.8,42.0,59.28571428571429,50.33333333333334,54.0,65.0,67.0
14503,G. Simeone,19,Argentina,61,76,Unión La Calera,550000.0,2000.0,1.0,3.0,2.0,1.0,ST,,"May 31, 2019",185.42,78.0045351473923,35.0,,0.0,15,2,2,52.5,26.0,9.6,42.25,58.714285714285715,55.16666666666666,55.0,54.5,66.0
14508,J. Benteke,23,Belgium,61,67,Oldham Athletic,350000.0,3000.0,1.0,3.0,2.0,1.0,ST,"Jul 27, 2018",2019,185.42,76.19047619047619,54.0,683000.0,0.0,6,2,2,55.5,24.5,11.4,56.25,58.714285714285715,52.33333333333334,50.5,72.0,63.0
14517,E. Bytyqi,21,Kosovo,61,69,FC Würzburger Kickers,375000.0,1000.0,1.0,2.0,3.0,1.0,ST,"Jul 1, 2017",2019,177.8,76.19047619047619,26.0,619000.0,0.0,8,2,1,61.0,19.75,9.6,51.0,64.0,50.33333333333334,57.5,84.0,43.0
14519,J. Morias,22,Jamaica,61,70,Northampton Town,400000.0,3000.0,1.0,3.0,2.0,3.0,ST,"Jul 13, 2018",2020,172.72,87.98185941043086,63.0,780000.0,0.0,9,3,3,62.0,25.5,11.0,44.5,67.57142857142857,52.33333333333334,45.0,73.5,51.0
14528,A. Revell,34,England,61,61,Stevenage,130000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jan 30, 2018",2019,190.5,78.0045351473923,78.0,228000.0,0.0,0,3,3,45.5,22.5,11.6,47.5,64.57142857142857,53.16666666666666,61.0,55.0,64.0
14537,S. Harrison,20,England,61,72,Tottenham Hotspur,450000.0,10000.0,1.0,3.0,3.0,1.0,ST,"Dec 24, 2015",2019,182.88,68.02721088435375,49.0,923000.0,1.0,11,3,2,60.0,15.75,10.2,46.0,63.42857142857143,50.16666666666666,54.0,74.0,57.0
14538,P. Klimala,19,Poland,61,73,Jagiellonia Białystok,450000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2016",2022,182.88,76.19047619047619,26.0,698000.0,0.0,12,2,2,59.5,22.0,10.0,43.5,60.714285714285715,52.5,49.5,75.0,59.0
14545,K. Sterling,19,England,61,75,Tottenham Hotspur,550000.0,7000.0,1.0,2.0,3.0,2.0,ST,"Jul 1, 2017",2021,180.34,66.21315192743764,42.0,1400000.0,0.0,14,2,2,58.0,19.75,8.8,42.5,59.14285714285714,59.5,53.0,76.0,46.0
14551,A. Karadas,36,Norway,61,61,SK Brann,90000.0,1000.0,1.0,3.0,2.0,3.0,ST,"Jul 15, 2014",2018,187.96,87.98185941043086,76.0,113000.0,0.0,0,2,2,54.5,53.5,11.6,59.5,60.0,49.5,53.5,41.5,79.0
14557,S. Benega,19,Argentina,61,77,Club Atlético Banfield,550000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 23, 2018",2021,175.26,73.92290249433107,34.0,1200000.0,0.0,16,2,2,61.0,16.25,9.2,46.5,57.85714285714285,58.0,55.5,70.5,53.0
14559,F. El Khoumisti,25,France,61,65,US Orléans Loiret Football,325000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Jul 1, 2018",2021,180.34,74.82993197278911,32.0,593000.0,0.0,4,2,2,61.0,22.25,11.0,47.75,57.42857142857143,57.5,58.5,65.0,57.0
14561,T. Warschewski,20,Germany,61,72,SC Preußen Münster,450000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2016",2020,187.96,79.81859410430839,50.0,743000.0,0.0,11,2,1,57.5,21.25,11.2,42.75,63.85714285714285,55.83333333333334,52.5,66.5,60.0
14563,C. O'Grady,32,England,61,61,Oldham Athletic,200000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jul 30, 2018",2019,190.5,78.0045351473923,80.0,350000.0,0.0,0,3,3,48.0,30.25,8.4,45.0,64.57142857142857,54.16666666666666,60.5,54.5,67.0
14581,B. Dia,21,France,61,70,Stade de Reims,400000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jul 13, 2018",2021,180.34,74.82993197278911,32.0,880000.0,0.0,9,2,2,55.5,20.25,12.0,45.25,55.14285714285714,56.66666666666666,51.5,56.0,65.0
14583,F. Brown Forbes,26,Costa Rica,61,62,Korona Kielce,300000.0,1000.0,1.0,4.0,3.0,2.0,ST,"Jul 20, 2018",2020,187.96,82.08616780045352,59.0,428000.0,0.0,1,2,2,66.0,55.25,11.6,51.75,63.85714285714285,51.16666666666666,58.5,69.5,59.0
14585,S. Banza,21,France,61,70,Racing Club de Lens,400000.0,2000.0,1.0,2.0,2.0,1.0,ST,"Mar 25, 2016",2020,187.96,77.09750566893423,39.0,780000.0,0.0,9,3,1,57.0,23.25,7.0,40.75,61.714285714285715,54.66666666666666,59.0,65.5,58.0
14588,L. Tupta,20,Slovakia,61,76,Hellas Verona,550000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 7, 2016",2021,180.34,72.10884353741497,36.0,1200000.0,0.0,15,2,2,63.5,23.25,8.6,52.75,58.85714285714285,56.5,53.0,61.5,52.0
14590,M. Majrashi,27,Saudi Arabia,61,61,Al Faisaly,270000.0,5000.0,1.0,3.0,2.0,1.0,ST,"Sep 22, 2016",2019,180.34,72.10884353741497,56.0,446000.0,0.0,0,3,2,63.5,20.25,11.4,53.25,63.85714285714285,48.66666666666666,47.5,67.0,50.0
14597,R. Tulloch,17,England,61,76,West Bromwich Albion,500000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2017",2020,177.8,59.86394557823129,55.0,1300000.0,0.0,15,2,1,56.5,18.25,8.8,43.75,58.85714285714285,52.0,56.0,66.0,62.0
14598,L. Agüero,21,Argentina,61,72,Godoy Cruz,450000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Mar 9, 2018",2021,177.8,73.01587301587301,34.0,743000.0,0.0,11,2,2,61.5,21.25,10.2,45.25,61.0,53.33333333333334,49.0,64.0,64.0
14604,Cheng Yuan,24,China PR,61,66,Shandong Luneng TaiShan FC,350000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Feb 1, 2015",2019,182.88,73.01587301587301,62.0,779000.0,0.0,5,3,2,56.5,42.25,10.8,53.0,66.57142857142857,55.16666666666666,57.0,70.0,53.0
14614,S. Otayf,27,Saudi Arabia,61,61,Al Raed,270000.0,4000.0,1.0,2.0,3.0,3.0,ST,"Jul 2, 2017",2019,170.18,66.21315192743764,52.0,446000.0,0.0,0,2,1,64.5,26.25,9.6,58.5,64.28571428571429,51.66666666666666,59.0,60.0,45.0
14621,A. Amadi-Holloway,25,Wales,61,65,Shrewsbury,325000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 13, 2018",2020,187.96,82.99319727891157,58.0,593000.0,0.0,4,3,2,62.0,45.0,9.8,44.25,61.57142857142857,52.16666666666666,51.0,69.5,64.0
14625,D. Sula,20,Belgium,61,71,Waasland-Beveren,425000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 10, 2018",2021,182.88,74.82993197278911,43.0,701000.0,0.0,10,2,2,62.0,14.5,8.6,53.25,58.57142857142857,56.16666666666666,55.0,67.0,57.0
14626,B. Hanlan,21,England,61,68,Gillingham,350000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 2, 2018",2020,182.88,73.01587301587301,37.0,683000.0,0.0,7,3,3,55.0,29.0,7.4,49.0,66.28571428571429,57.0,52.0,85.0,49.0
14631,E. Kupen,28,Norway,61,61,FK Bodø/Glimt,260000.0,1000.0,1.0,2.0,2.0,2.0,ST,"Jan 12, 2018",2020,172.72,71.20181405895691,48.0,325000.0,0.0,0,3,2,59.5,19.5,9.2,41.75,63.85714285714285,50.16666666666666,58.5,84.0,55.0
14633,D. Carr,24,England,61,67,Shamrock Rovers,350000.0,1000.0,1.0,3.0,3.0,1.0,ST,"Feb 10, 2018",2018,180.34,77.09750566893423,33.0,613000.0,0.0,6,2,1,64.5,15.75,10.6,37.75,63.42857142857143,50.16666666666666,52.0,76.0,62.0
14634,M. Diallo,27,Senegal,61,61,KAS Eupen,270000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 6, 2017",2019,182.88,78.91156462585032,31.0,405000.0,0.0,0,3,2,53.5,17.5,11.8,42.0,60.14285714285714,54.83333333333334,52.0,66.5,62.0
14637,M. Drennan,24,Republic of Ireland,61,68,Sligo Rovers,350000.0,1000.0,1.0,2.0,2.0,2.0,ST,"Jun 13, 2018",2018,177.8,81.17913832199547,76.0,613000.0,1.0,7,3,2,52.5,20.5,9.4,46.25,58.28571428571429,63.5,49.0,71.0,58.0
14646,M. Taylor-Crossdale,18,England,61,79,Chelsea,525000.0,8000.0,1.0,3.0,3.0,1.0,ST,"Dec 28, 2016",2019,185.42,77.09750566893423,40.0,1300000.0,0.0,18,3,2,64.0,20.5,8.4,49.75,58.14285714285714,59.0,53.0,68.5,51.0
14647,C. Omeje,28,Nigeria,61,61,GIF Sundsvall,260000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jan 8, 2018",2020,182.88,78.0045351473923,36.0,325000.0,0.0,0,3,2,63.0,21.0,11.4,41.25,61.42857142857143,49.0,50.5,62.5,59.0
14649,F. Okenabirhie,22,Nigeria,61,70,Shrewsbury,400000.0,2000.0,1.0,4.0,3.0,2.0,ST,"Jun 10, 2018",2020,177.8,73.92290249433107,52.0,780000.0,0.0,9,2,2,62.5,23.5,9.6,43.25,67.57142857142857,48.5,52.5,81.0,59.0
14653,P. Amond,30,Republic of Ireland,61,61,Newport County,240000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Aug 23, 2017",2019,180.34,74.82993197278911,35.0,420000.0,0.0,0,3,3,56.0,27.25,12.4,46.75,64.85714285714286,57.0,55.5,60.0,62.0
14661,M. Ndjoli,19,England,60,75,Kilmarnock,450000.0,5000.0,1.0,4.0,2.0,1.0,ST,,"Dec 31, 2018",182.88,63.94557823129252,55.0,,0.0,15,3,1,59.0,23.25,11.0,48.0,62.14285714285714,55.33333333333334,58.0,71.5,46.0
14667,K. Tagawa,19,Japan,60,70,Sagan Tosu,325000.0,1000.0,1.0,2.0,2.0,1.0,ST,"Jan 1, 2017",2021,180.34,69.84126984126982,62.0,471000.0,1.0,10,3,1,57.0,27.0,11.6,43.75,63.28571428571429,46.33333333333334,50.5,81.0,45.0
14668,J. Herrera,26,Argentina,60,61,Audax Italiano,250000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2018",2021,175.26,74.82993197278911,24.0,356000.0,1.0,1,2,2,60.5,17.25,7.8,37.0,54.85714285714285,59.0,50.0,62.0,61.0
14671,H. Hope,24,Barbados,60,65,Carlisle United,280000.0,2000.0,1.0,2.0,2.0,2.0,ST,"Jul 1, 2017",2019,177.8,76.19047619047619,44.0,511000.0,0.0,5,2,1,51.0,20.0,9.6,49.0,60.42857142857143,59.5,47.5,74.0,49.0
14690,G. Herrem,30,Norway,60,60,FK Bodø/Glimt,200000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Mar 16, 2018",2019,187.96,82.08616780045352,39.0,250000.0,0.0,0,2,2,58.5,26.25,12.4,48.75,59.14285714285714,54.0,49.0,65.0,53.0
14692,J. Calero,19,Colombia,60,76,Club León,450000.0,2000.0,1.0,3.0,2.0,1.0,ST,,"May 31, 2019",185.42,79.81859410430839,32.0,,0.0,16,2,2,55.5,22.75,10.4,45.5,58.42857142857143,53.66666666666666,51.5,59.5,58.0
14723,T. Kunimoto,20,Japan,60,72,Gyeongnam FC,375000.0,1000.0,1.0,3.0,3.0,2.0,ST,"Jan 5, 2018",2021,175.26,76.19047619047619,26.0,544000.0,1.0,12,2,2,63.0,30.75,9.2,53.25,64.57142857142857,49.5,57.0,79.0,46.0
14732,Yoo Seung Min,19,Korea Republic,60,73,Jeonbuk Hyundai Motors,400000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Jan 1, 2017",2021,180.34,69.84126984126982,42.0,770000.0,0.0,13,3,2,59.0,30.75,10.8,54.75,57.57142857142857,54.5,53.5,76.5,38.0
14733,T. Freriks,19,Netherlands,60,71,FC Groningen,350000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Apr 15, 2018",2019,185.42,79.81859410430839,32.0,578000.0,0.0,11,2,2,53.5,17.75,9.0,42.0,61.0,49.83333333333334,54.0,54.0,56.0
14745,D. N'Lundulu,19,England,60,72,Southampton,375000.0,4000.0,1.0,3.0,3.0,2.0,ST,"Aug 1, 2016",2018,180.34,74.82993197278911,33.0,788000.0,0.0,12,2,2,56.5,16.5,9.8,42.0,59.85714285714285,54.16666666666666,56.5,70.5,64.0
14751,Lee Eun Beom,22,Korea Republic,60,68,Jeju United FC,300000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Jan 7, 2017",2021,170.18,63.94557823129252,33.0,435000.0,0.0,8,3,1,62.0,23.5,11.6,48.75,65.0,50.33333333333334,59.0,79.5,44.0
14765,G. Reilly,25,Scotland,60,62,Bristol Rovers,260000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 3, 2018",2020,180.34,73.01587301587301,30.0,475000.0,0.0,2,3,2,61.5,17.25,10.2,50.25,63.28571428571429,49.33333333333334,50.5,79.5,63.0
14773,A. Al Hamdan,18,Saudi Arabia,60,74,Al Shabab,425000.0,3000.0,1.0,4.0,2.0,1.0,ST,"Jan 21, 2017",2020,185.42,77.09750566893423,35.0,967000.0,0.0,14,2,2,58.5,15.0,8.8,41.75,61.714285714285715,49.5,48.5,66.5,56.0
14777,L. Charman,20,England,60,73,Accrington Stanley,400000.0,5000.0,1.0,3.0,2.0,2.0,ST,,"Jun 30, 2019",185.42,82.99319727891157,63.0,,0.0,13,3,2,54.5,20.5,10.2,43.25,58.28571428571429,53.5,54.0,63.5,61.0
14784,M. Sifneos,21,Netherlands,60,69,Panathinaikos FC,325000.0,1000.0,1.0,2.0,2.0,1.0,ST,"Aug 4, 2018",2021,193.04,77.09750566893423,55.0,780000.0,0.0,9,3,1,55.5,21.5,11.8,45.0,55.57142857142857,49.66666666666666,55.0,53.0,71.0
14809,M. Belkheir,19,Algeria,60,75,Brescia,450000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Aug 17, 2018",2021,185.42,77.09750566893423,49.0,979000.0,1.0,15,2,2,60.0,26.25,10.6,48.0,59.0,56.83333333333334,54.0,74.5,57.0
14824,R. Yamasaki,25,Japan,60,63,Shonan Bellmare,260000.0,1000.0,1.0,2.0,2.0,2.0,ST,"Jul 16, 2018",2018,187.96,79.81859410430839,61.0,345000.0,1.0,3,2,1,54.5,22.75,8.8,39.5,56.57142857142857,51.16666666666666,53.0,53.0,66.0
14834,J. Molina,25,Colombia,60,64,Deportivo Pasto,270000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Dec 16, 2017",2023,182.88,78.0045351473923,29.0,385000.0,0.0,4,2,2,51.0,26.0,8.6,39.75,59.85714285714285,52.66666666666666,53.0,60.5,60.0
14836,O. Olomola,20,England,60,70,Yeovil Town,350000.0,2000.0,1.0,3.0,2.0,3.0,ST,,"Jan 1, 2019",180.34,79.81859410430839,60.0,,0.0,10,2,2,60.5,21.75,11.4,39.5,61.14285714285714,51.0,53.5,69.5,58.0
14844,E. List,21,England,60,64,Gillingham,280000.0,1000.0,1.0,3.0,2.0,2.0,ST,"May 6, 2015",2020,177.8,72.10884353741497,32.0,511000.0,0.0,4,3,2,60.5,26.25,10.6,43.75,66.0,54.33333333333334,52.5,94.0,50.0
14862,I. Camara,17,France,60,76,Red Star FC,425000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2018",2021,177.8,73.01587301587301,50.0,1000000.0,0.0,16,2,1,59.5,20.0,10.0,48.25,60.57142857142857,55.83333333333334,54.5,62.0,58.0
14884,D. Chávez,23,Mexico,60,64,Tiburones Rojos de Veracruz,270000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Aug 8, 2015",2023,180.34,60.770975056689345,70.0,466000.0,0.0,4,2,2,60.5,53.75,10.4,57.0,63.714285714285715,58.66666666666666,61.0,48.5,54.0
14887,R. Germain,23,Japan,60,66,Vegalta Sendai,290000.0,1000.0,1.0,2.0,3.0,1.0,ST,"Jan 1, 2018",2021,182.88,74.82993197278911,65.0,421000.0,0.0,6,3,1,51.0,22.5,9.0,35.0,54.14285714285714,45.33333333333334,52.0,78.5,66.0
14892,J. Valencia,18,Colombia,60,79,Millonarios FC,425000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Jun 23, 2017",2018,187.96,79.81859410430839,43.0,861000.0,1.0,19,2,2,60.5,24.25,10.8,37.0,58.714285714285715,48.83333333333334,55.5,63.5,55.0
14894,K. Athiu,25,South Sudan,60,63,Melbourne Victory,260000.0,2000.0,1.0,4.0,2.0,2.0,ST,"Jun 18, 2018",2020,200.66,84.80725623582768,30.0,345000.0,0.0,3,3,1,54.5,20.0,8.2,37.25,57.0,52.0,54.0,80.0,55.0
14898,M. Batmaz,18,Turkey,60,73,Karlsruher SC,375000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Aug 25, 2018",2021,180.34,77.09750566893423,29.0,778000.0,0.0,13,2,2,61.5,18.5,9.2,39.75,57.0,51.83333333333334,47.0,66.5,55.0
14913,D. Johnson,25,England,60,64,Motherwell,270000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jun 13, 2018",2020,177.8,82.08616780045352,51.0,493000.0,0.0,4,2,1,51.5,18.25,11.6,43.25,57.714285714285715,55.33333333333334,54.5,70.0,59.0
14924,M. Erboğa,19,Turkey,60,71,Kasimpaşa SK,350000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jan 25, 2018",2022,177.8,72.10884353741497,32.0,770000.0,0.0,11,2,1,50.5,18.25,8.0,40.25,57.14285714285714,56.66666666666666,56.0,53.0,63.0
14925,G. Bizzotto,21,Italy,60,70,Cittadella,350000.0,1000.0,1.0,3.0,2.0,3.0,ST,"Jul 1, 2015",2020,170.18,67.12018140589569,36.0,613000.0,1.0,10,3,1,61.5,19.5,10.6,50.75,64.85714285714286,58.0,54.0,76.0,49.0
14926,M. Skenderović,20,Montenegro,60,73,TSG 1899 Hoffenheim,400000.0,4000.0,1.0,3.0,3.0,1.0,ST,"Jul 3, 2017",2021,182.88,73.01587301587301,32.0,930000.0,1.0,13,2,2,61.0,18.5,9.6,44.0,59.42857142857143,53.83333333333334,55.0,58.5,53.0
14929,J. Illum,26,Denmark,60,62,Vendsyssel FF,250000.0,2000.0,1.0,3.0,2.0,1.0,ST,"Jul 1, 2017",2019,185.42,74.82993197278911,42.0,331000.0,0.0,2,2,2,59.5,34.5,9.6,55.0,61.42857142857143,52.66666666666666,55.5,71.0,51.0
14943,J. Wind,19,Denmark,60,77,FC København,450000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2016",2022,190.5,82.08616780045352,37.0,866000.0,0.0,17,3,2,57.5,20.75,9.4,41.75,60.57142857142857,47.66666666666666,55.5,65.0,60.0
14956,Kim Gyeong Min,21,Korea Republic,60,70,Jeonnam Dragons,350000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jan 1, 2018",2021,185.42,78.0045351473923,28.0,508000.0,0.0,10,3,2,59.5,22.5,11.8,35.25,60.28571428571429,44.83333333333334,50.0,80.5,53.0
14958,T. Almada,17,Argentina,60,80,Vélez Sarsfield,400000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 23, 2018",2021,170.18,62.13151927437642,60.0,1000000.0,0.0,20,2,2,61.0,49.75,9.4,55.75,57.714285714285715,48.0,60.0,67.5,50.0
14977,M. Mølvadgaard,18,Denmark,60,73,Randers FC,375000.0,1000.0,1.0,3.0,3.0,2.0,ST,"Aug 14, 2016",2020,187.96,82.08616780045352,53.0,703000.0,0.0,13,2,2,61.0,19.0,10.6,45.5,60.28571428571429,48.83333333333334,50.5,76.0,54.0
14980,B. Galván,17,Argentina,60,77,Club Atlético Colón,425000.0,1000.0,1.0,3.0,2.0,1.0,ST,"Jul 1, 2017",2021,165.1,64.85260770975057,55.0,903000.0,0.0,17,2,2,60.5,45.75,9.2,54.25,63.42857142857143,46.83333333333334,57.0,77.5,58.0
14987,D. Corcoran,29,Republic of Ireland,60,60,Bohemian FC,210000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Dec 9, 2016",2019,182.88,82.08616780045352,60.0,326000.0,0.0,0,3,2,58.0,22.75,11.0,51.75,62.57142857142857,57.16666666666666,61.0,52.5,60.0
14989,C. Beardsley,34,England,60,60,Burton Albion,110000.0,2000.0,1.0,3.0,2.0,3.0,ST,"Aug 16, 2018",2019,182.88,81.17913832199547,77.0,193000.0,0.0,0,2,3,51.5,33.0,11.2,47.25,69.0,53.66666666666666,49.0,65.0,62.0
