,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
13416,J. Clisby,26,Australia,62,64,Central Coast Mariners,300000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jun 1, 2018",2019,180.34,72.10884353741497,90.0,398000.0,1.0,2,2,3,52.0,61.25,10.6,49.75,65.71428571428571,45.5,54.5,67.0,54.0
13419,C. Akas,24,Nigeria,62,69,Kalmar FF,350000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jan 16, 2018",2020,187.96,89.79591836734693,57.0,508000.0,1.0,7,2,2,63.0,60.0,10.4,49.5,61.42857142857143,40.833333333333336,40.0,67.0,48.0
13451,F. Ortega,19,Argentina,62,78,Vélez Sarsfield,575000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Dec 1, 2017",2021,177.8,74.82993197278911,35.0,1200000.0,1.0,16,2,2,67.0,55.0,10.2,55.5,60.0,51.83333333333334,47.0,77.0,55.0
13459,M. Gardawski,27,Germany,62,62,Korona Kielce,325000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jul 8, 2017",2019,177.8,74.82993197278911,32.0,439000.0,0.0,0,2,3,61.5,54.0,10.8,55.75,63.14285714285714,56.33333333333334,57.0,74.0,61.0
13471,A. Al Shamekh,25,Saudi Arabia,62,67,Al Raed,325000.0,3000.0,1.0,3.0,2.0,1.0,LB,"Jun 29, 2017",2019,175.26,76.19047619047619,56.0,561000.0,1.0,5,2,2,59.0,58.25,13.8,46.75,65.42857142857143,45.0,45.5,77.5,43.0
13478,S. Rasswalder,31,Austria,62,62,TSV Hartberg,200000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jan 30, 2013",2019,175.26,67.12018140589569,65.0,290000.0,1.0,0,2,2,59.5,59.5,13.0,55.5,57.0,50.5,50.0,64.5,51.0
13483,S. Kavanagh,24,Republic of Ireland,62,66,Shamrock Rovers,325000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Feb 20, 2018",2019,175.26,62.13151927437642,60.0,528000.0,1.0,4,3,2,63.5,57.75,8.2,54.0,66.14285714285714,52.66666666666666,52.5,70.0,54.0
13495,B. Bye,22,United States,62,69,New England Revolution,350000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Feb 10, 2018",2019,182.88,83.90022675736961,55.0,578000.0,0.0,7,2,3,56.0,58.25,8.4,52.25,63.85714285714285,54.16666666666666,52.5,80.0,58.0
13501,D. Olsson,23,Sweden,62,68,GIF Sundsvall,350000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Jan 1, 2012",2018,182.88,73.01587301587301,60.0,508000.0,1.0,6,2,2,57.5,58.75,9.2,49.5,64.14285714285714,47.33333333333334,50.5,72.5,48.0
13523,K. Jakob,20,Germany,62,76,FC Augsburg,600000.0,3000.0,1.0,3.0,2.0,1.0,LB,"Aug 30, 2017",2022,182.88,73.92290249433107,61.0,1400000.0,1.0,14,2,2,61.5,57.0,9.8,52.75,60.42857142857143,40.16666666666666,40.5,68.0,59.0
13571,I. Bermingham,29,Republic of Ireland,62,62,St. Patrick's Athletic,230000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Jan 6, 2010",2019,177.8,73.01587301587301,75.0,357000.0,1.0,0,3,3,57.0,56.5,12.0,58.5,67.28571428571429,46.83333333333334,57.0,70.5,58.0
13585,C. Daniel,30,England,62,62,Peterborough United,220000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2018",2020,180.34,73.01587301587301,49.0,385000.0,1.0,0,3,2,62.5,56.5,11.6,57.5,68.42857142857143,56.16666666666666,51.5,78.5,48.0
13591,J. Díaz,19,Mexico,62,73,Tigres U.A.N.L.,450000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Mar 5, 2017",2021,180.34,78.0045351473923,55.0,810000.0,1.0,11,2,3,57.0,62.25,9.6,52.75,59.42857142857143,31.83333333333333,37.0,67.0,55.0
13596,Li Shuai,23,China PR,62,70,Dalian YiFang FC,375000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jan 1, 2016",2020,177.8,69.84126984126982,53.0,881000.0,0.0,8,2,3,43.0,63.75,10.0,40.5,67.42857142857143,29.5,43.0,67.5,49.0
13598,V. Mykolenko,19,Ukraine,62,77,Dynamo Kyiv,575000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Jul 1, 2017",2019,180.34,71.20181405895691,47.0,1600000.0,1.0,15,2,2,52.0,59.75,10.8,50.0,59.0,34.833333333333336,42.5,66.5,49.0
13610,F. Senninger,22,Germany,62,69,SV Meppen,350000.0,4000.0,1.0,4.0,3.0,2.0,LB,,"Jun 30, 2019",175.26,69.84126984126982,46.0,,0.0,7,3,2,56.0,57.25,9.0,41.5,67.0,28.5,38.0,85.0,45.0
13621,D. Butler,23,England,62,69,Newport County,350000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2016",2019,177.8,74.82993197278911,56.0,683000.0,1.0,7,3,3,53.5,59.5,11.8,47.5,71.42857142857143,46.33333333333334,39.0,73.5,50.0
13629,A. Rossipal,22,Germany,62,70,SV Sandhausen,375000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2018",2021,182.88,77.09750566893423,45.0,675000.0,1.0,8,3,2,57.5,59.25,9.6,48.75,64.57142857142857,38.5,47.5,74.5,56.0
13631,C. Montano,26,Colombia,62,62,Port Vale,260000.0,3000.0,1.0,3.0,3.0,1.0,LB,"Jul 1, 2017",2020,180.34,76.19047619047619,65.0,455000.0,1.0,0,2,2,63.0,59.0,9.6,57.25,66.57142857142857,57.0,48.5,78.0,52.0
13642,Elbis,25,Brazil,62,66,Pachuca,325000.0,4000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2018",2021,175.26,76.19047619047619,57.0,577000.0,1.0,4,2,2,51.5,65.5,6.6,47.75,56.85714285714285,33.833333333333336,43.0,64.0,45.0
13660,Quinti,21,Spain,62,69,Villarreal CF,375000.0,3000.0,1.0,3.0,2.0,1.0,LB,"Sep 1, 2017",2019,182.88,73.01587301587301,55.0,863000.0,1.0,7,2,2,48.5,61.5,10.2,55.0,58.14285714285714,37.333333333333336,51.0,68.5,56.0
13665,H. Sy,22,Mauritania,62,70,Red Star FC,375000.0,1000.0,1.0,3.0,2.0,3.0,LB,"Jul 1, 2017",2019,170.18,74.82993197278911,59.0,731000.0,1.0,8,3,2,58.0,60.0,6.6,47.75,65.28571428571429,35.833333333333336,43.5,71.5,54.0
13667,T. Bunmathan,28,Thailand,62,62,Vissel Kobe,240000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Jul 1, 2016",2020,172.72,63.94557823129252,57.0,300000.0,1.0,0,2,2,64.0,58.75,9.2,54.25,64.85714285714286,51.33333333333334,51.0,64.0,51.0
13677,W. Hashimoto,31,Japan,62,62,Vissel Kobe,200000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Mar 21, 2017",2021,180.34,72.10884353741497,45.0,250000.0,1.0,0,2,3,62.0,57.5,10.4,57.75,66.0,40.5,52.0,68.0,44.0
13699,M. Goncalves,17,France,62,73,Toulouse Football Club,400000.0,2000.0,1.0,2.0,2.0,1.0,LB,"Jul 1, 2018",2021,177.8,66.21315192743764,65.0,880000.0,1.0,11,2,2,53.0,61.5,10.2,53.0,64.0,42.16666666666666,51.5,61.5,63.0
13702,R. Hatsuse,20,Japan,62,74,Gamba Osaka,475000.0,2000.0,1.0,4.0,2.0,1.0,LB,"Jan 1, 2016",2021,175.26,63.94557823129252,51.0,689000.0,0.0,12,2,2,51.0,61.0,10.4,42.75,59.42857142857143,31.16666666666667,41.5,71.5,56.0
13703,Y. Tanaka,29,Japan,62,62,Hokkaido Consadole Sapporo,230000.0,1000.0,1.0,2.0,2.0,3.0,LB,"Jan 25, 2017",2021,170.18,68.02721088435375,65.0,288000.0,1.0,0,3,2,57.5,60.25,9.2,45.25,66.71428571428571,27.16666666666667,45.0,63.0,47.0
13712,C. Ogilvie,22,England,62,71,Gillingham,400000.0,9000.0,1.0,2.0,2.0,2.0,LB,,"Dec 31, 2018",182.88,82.08616780045352,43.0,,1.0,9,2,2,56.5,63.25,12.6,46.25,61.28571428571429,43.0,46.0,67.0,58.0
13722,E. Seidou,26,France,62,63,Red Star FC,290000.0,1000.0,1.0,3.0,2.0,3.0,LB,"Jul 1, 2018",2022,182.88,84.80725623582768,62.0,529000.0,1.0,1,2,2,62.5,57.75,10.2,58.25,64.42857142857143,49.66666666666666,53.5,68.0,53.0
13724,C. Woodman,35,England,62,62,Exeter City,70000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2012",2019,175.26,68.02721088435375,63.0,123000.0,1.0,0,2,2,61.5,60.25,1.0,58.5,68.14285714285714,50.16666666666666,59.0,59.0,56.0
13739,Liu Yu,33,China PR,62,62,Chongqing Dangdai Lifan FC SWM Team,120000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jan 2, 2014",2019,182.88,69.84126984126982,62.0,258000.0,1.0,0,2,3,59.5,60.0,13.0,54.75,65.28571428571429,45.66666666666666,56.0,50.5,58.0
13747,Martí Vilá,19,Spain,62,74,CF Reus Deportiu,450000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jul 12, 2018",2019,172.72,68.93424036281178,59.0,788000.0,1.0,12,2,2,62.0,59.25,9.6,53.25,57.714285714285715,41.66666666666666,48.0,64.0,54.0
13749,Seo Young Jae,23,Korea Republic,62,70,MSV Duisburg,375000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jul 1, 2018",2020,182.88,72.10884353741497,54.0,675000.0,1.0,8,2,2,53.5,65.0,10.6,41.5,61.85714285714285,35.666666666666664,43.0,69.0,44.0
13770,K. Lejeune,33,France,62,62,AC Ajaccio,120000.0,1000.0,1.0,2.0,3.0,2.0,LB,"Aug 31, 2017",2019,180.34,81.17913832199547,67.0,210000.0,1.0,0,2,2,61.5,57.0,12.0,65.5,63.28571428571429,62.16666666666666,63.5,60.5,66.0
13807,S. Balić,28,Montenegro,62,62,Zagłębie Lubin,240000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 27, 2017",2019,182.88,76.19047619047619,64.0,324000.0,1.0,0,3,2,55.0,63.75,11.0,40.25,63.85714285714285,39.0,50.5,70.5,49.0
13808,S. Griffin,23,Republic of Ireland,62,68,Cork City,350000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Feb 4, 2017",2018,177.8,73.92290249433107,53.0,613000.0,1.0,6,2,2,59.0,59.5,10.8,51.0,61.714285714285715,32.333333333333336,45.5,69.0,52.0
13816,G. Rodríguez,24,Uruguay,62,67,San Martín de San Juan,350000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 23, 2018",2019,177.8,69.84126984126982,55.0,534000.0,1.0,5,3,2,61.0,62.75,9.0,43.5,61.714285714285715,35.833333333333336,51.0,67.5,47.0
13825,P. Puchegger,23,Austria,62,68,SKN St. Pölten,350000.0,2000.0,1.0,4.0,2.0,2.0,LB,"Jul 1, 2018",2020,187.96,78.91156462585032,53.0,578000.0,1.0,6,2,2,55.0,60.5,11.2,48.5,57.57142857142857,40.833333333333336,41.0,65.5,52.0
13829,J. Kitolano,18,Norway,62,77,Wolverhampton Wanderers,550000.0,4000.0,1.0,3.0,2.0,1.0,LB,"Aug 9, 2018",2021,175.26,64.85260770975057,56.0,1400000.0,1.0,15,3,2,56.0,56.25,10.2,46.0,68.71428571428571,33.166666666666664,50.5,79.0,39.0
13838,W. Piñones,30,Chile,62,62,Unión La Calera,230000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2017",2019,175.26,69.84126984126982,66.0,311000.0,0.0,0,2,3,52.5,60.75,9.2,58.5,61.57142857142857,44.83333333333334,52.0,57.5,53.0
13840,A. Tideman,25,Sweden,62,63,Trelleborgs FF,290000.0,1000.0,1.0,1.0,2.0,3.0,LB,"Dec 23, 2015",2019,187.96,79.81859410430839,73.0,384000.0,1.0,1,2,3,45.5,63.0,10.0,43.25,60.0,40.333333333333336,24.5,68.5,68.0
13868,M. Vallecilla,27,Colombia,62,62,Atlético Bucaramanga,250000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 3, 2018",2019,175.26,72.10884353741497,58.0,338000.0,0.0,0,2,2,54.0,58.0,13.4,50.5,66.28571428571429,40.66666666666666,46.0,71.5,62.0
13871,W. Decas,18,Honduras,62,75,CD Nacional,475000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Aug 29, 2017",2020,185.42,73.92290249433107,57.0,1300000.0,1.0,13,2,2,64.5,61.0,10.4,49.25,61.714285714285715,31.5,42.0,64.5,61.0
13893,João Pereira,28,Portugal,62,62,SønderjyskE,240000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Aug 20, 2018",2020,182.88,78.91156462585032,67.0,300000.0,1.0,0,2,2,57.5,59.5,12.0,54.5,67.28571428571429,46.83333333333334,48.5,69.0,61.0
13894,F. Álvarez,23,Argentina,62,69,Belgrano de Córdoba,350000.0,2000.0,1.0,3.0,2.0,3.0,LB,"Sep 3, 2013",2023,182.88,78.0045351473923,60.0,578000.0,1.0,7,3,2,54.0,61.75,13.4,48.0,61.57142857142857,36.0,44.5,69.0,64.0
13896,P. Beruatto,19,Italy,62,78,Juventus,575000.0,5000.0,1.0,3.0,2.0,1.0,LB,"Jul 1, 2018",2021,182.88,78.0045351473923,57.0,1300000.0,1.0,16,2,3,53.0,64.5,10.6,50.25,59.0,37.16666666666666,32.5,65.0,60.0
13900,T. Field,21,Republic of Ireland,62,70,Cheltenham Town,375000.0,5000.0,1.0,3.0,3.0,1.0,LB,,"Jan 1, 2019",177.8,69.84126984126982,55.0,,1.0,8,3,3,63.0,59.75,11.2,52.75,68.14285714285714,46.83333333333334,51.5,67.0,58.0
13920,E. Jonassen Sætervik,25,Norway,62,65,FK Bodø/Glimt,325000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jan 10, 2016",2018,175.26,78.0045351473923,44.0,431000.0,1.0,3,2,2,60.0,58.5,12.6,57.75,64.42857142857143,48.83333333333334,45.5,75.0,56.0
13930,T. Takagi,25,Japan,62,64,Kashiwa Reysol,300000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jul 4, 2018",2021,177.8,69.84126984126982,61.0,398000.0,1.0,2,2,2,57.5,57.75,10.0,51.0,64.42857142857143,44.83333333333334,47.0,72.5,60.0
13932,R. Kaib,21,Sweden,62,68,IF Elfsborg,350000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Jul 30, 2016",2021,177.8,63.03854875283447,67.0,508000.0,1.0,6,2,2,62.5,58.0,10.2,56.0,58.57142857142857,49.83333333333334,55.5,77.0,36.0
13951,S. Poulsen,33,Denmark,61,61,SønderjyskE,100000.0,2000.0,2.0,2.0,3.0,1.0,LB,"Jan 31, 2017",2019,182.88,81.17913832199547,68.0,125000.0,1.0,0,2,2,65.5,56.5,10.0,55.75,65.42857142857143,56.0,62.5,61.5,52.0
13959,S. Cordero,22,Chile,61,68,CD Antofagasta,300000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jan 1, 2014",2021,177.8,59.86394557823129,47.0,465000.0,0.0,7,2,2,54.0,62.25,10.4,54.5,63.14285714285714,46.16666666666666,26.5,60.0,60.0
13966,F. Medina,19,Argentina,61,77,Club Atlético Talleres,475000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jan 30, 2018",2021,180.34,78.0045351473923,57.0,1000000.0,1.0,16,2,2,58.5,58.5,11.2,41.75,60.0,34.0,42.5,70.5,50.0
13968,Meseguer,18,Spain,61,75,Rayo Vallecano,450000.0,1000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2018",2019,175.26,69.84126984126982,51.0,1300000.0,1.0,14,2,2,48.0,61.75,9.8,40.75,58.85714285714285,36.333333333333336,33.0,64.5,51.0
13997,A. Andersson,21,Sweden,61,71,BK Häcken,350000.0,1000.0,1.0,4.0,2.0,1.0,LB,"Jan 28, 2015",2020,177.8,71.20181405895691,66.0,508000.0,0.0,10,2,2,62.5,57.5,12.8,56.25,66.57142857142857,48.5,57.0,74.5,43.0
14001,S. Kchouk,24,Tunisia,61,66,FC St. Gallen,280000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 18, 2018",2020,182.88,72.10884353741497,61.0,427000.0,1.0,5,2,2,52.5,61.0,9.8,46.0,60.14285714285714,30.83333333333333,37.5,74.0,55.0
14005,P. Kpozo,20,Ghana,61,68,Östersunds FK,300000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Aug 4, 2017",2020,180.34,77.09750566893423,52.0,435000.0,1.0,7,2,2,62.5,54.75,12.2,54.25,69.28571428571429,39.833333333333336,53.5,79.0,41.0
14009,F. Buchacher,30,Austria,61,61,FC Wacker Innsbruck,180000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2018",2019,182.88,78.91156462585032,68.0,261000.0,1.0,0,2,2,53.0,60.0,8.2,53.0,59.0,50.66666666666666,45.0,65.5,53.0
14021,A. Dursun,19,Turkey,61,75,Trabzonspor,475000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2017",2021,177.8,69.84126984126982,56.0,1200000.0,1.0,14,2,2,60.0,61.5,13.4,43.0,59.714285714285715,43.33333333333334,39.0,67.5,50.0
14041,J. Ruffels,24,England,61,65,Oxford United,270000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Jul 30, 2013",2020,177.8,74.82993197278911,53.0,493000.0,1.0,4,2,2,61.0,58.25,11.0,56.5,64.71428571428571,48.83333333333334,57.5,54.0,52.0
14057,K. Pestka,19,Poland,61,71,Cracovia,350000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jan 1, 2016",2020,187.96,67.12018140589569,41.0,543000.0,1.0,10,2,2,55.0,58.75,7.8,51.0,57.42857142857143,28.0,48.0,71.5,46.0
14074,Z. Bakayogo,31,Ivory Coast,61,61,Tranmere Rovers,160000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 18, 2018",2019,175.26,68.93424036281178,59.0,280000.0,1.0,0,2,2,61.5,58.75,9.8,53.0,63.714285714285715,41.0,59.0,68.5,44.0
14106,B. Bödvarsson,23,Iceland,61,69,Jagiellonia Białystok,325000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Feb 8, 2018",2021,185.42,79.81859410430839,53.0,504000.0,1.0,8,3,2,54.5,58.0,12.2,48.25,60.14285714285714,31.33333333333333,47.5,74.0,48.0
14130,A. Al Ammar,24,Saudi Arabia,61,67,Al Fateh,290000.0,4000.0,1.0,4.0,2.0,1.0,LB,"Jul 8, 2017",2019,177.8,72.10884353741497,38.0,537000.0,1.0,6,3,2,62.5,54.0,13.8,58.25,66.42857142857143,51.0,62.0,72.0,51.0
14140,J. Beste,19,Germany,61,77,SV Werder Bremen,475000.0,2000.0,1.0,3.0,3.0,1.0,LB,"Jul 4, 2018",2021,175.26,63.94557823129252,47.0,1100000.0,1.0,16,3,2,63.0,56.5,10.0,54.5,59.714285714285715,46.83333333333334,43.5,68.0,38.0
14152,B. Risa,20,Norway,61,75,Odds BK,500000.0,1000.0,1.0,3.0,3.0,2.0,LB,"Mar 29, 2018",2021,187.96,76.19047619047619,59.0,938000.0,1.0,14,3,2,64.0,55.0,11.2,56.0,59.85714285714285,53.83333333333334,58.0,78.0,55.0
14174,D. Foulon,19,Belgium,61,73,Waasland-Beveren,375000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jan 31, 2018",2021,180.34,78.0045351473923,65.0,619000.0,1.0,12,2,2,61.5,58.75,9.6,50.5,59.57142857142857,42.833333333333336,47.0,70.0,49.0
14179,C. Operi,21,France,61,74,La Berrichonne de Châteauroux,425000.0,1000.0,1.0,3.0,3.0,2.0,LB,"Jul 24, 2017",2020,182.88,73.01587301587301,52.0,1000000.0,1.0,13,3,2,67.0,53.25,12.2,59.0,54.714285714285715,51.33333333333334,49.5,73.0,57.0
14180,C. Köppel,23,Germany,61,65,TSV 1860 München,270000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jul 1, 2017",2019,182.88,78.91156462585032,62.0,412000.0,1.0,4,2,2,57.0,57.0,10.2,51.75,62.42857142857143,49.16666666666666,47.5,66.0,53.0
14181,C. Dickinson,31,England,61,61,Yeovil Town,160000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2018",2020,185.42,89.79591836734693,81.0,280000.0,1.0,0,2,3,57.5,62.25,8.6,51.75,64.28571428571429,47.33333333333334,51.0,42.5,60.0
14183,Yeremi Valerón,21,Spain,61,71,UD Las Palmas,350000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2014",2019,182.88,74.82993197278911,49.0,630000.0,1.0,10,2,2,56.5,58.75,9.6,40.0,58.714285714285715,29.5,38.5,67.0,54.0
14186,M. Amundsen,20,Denmark,61,74,Eintracht Braunschweig,425000.0,1000.0,1.0,2.0,3.0,2.0,LB,,"Jun 30, 2019",177.8,81.17913832199547,54.0,,1.0,13,2,2,61.5,56.75,8.8,51.0,64.28571428571429,43.66666666666666,49.5,77.5,39.0
14190,A. Kartalis,23,Greece,61,65,FSV Zwickau,270000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Jul 19, 2018",2019,177.8,66.21315192743764,52.0,412000.0,1.0,4,3,2,63.0,53.25,9.6,59.75,62.42857142857143,55.16666666666666,58.0,76.0,49.0
14200,F. Saavedra,21,Chile,61,69,Universidad de Chile,325000.0,1000.0,1.0,2.0,3.0,1.0,LB,"Jul 27, 2017",2021,172.72,67.12018140589569,38.0,520000.0,1.0,8,3,2,63.0,55.0,11.4,56.25,64.42857142857143,45.33333333333334,56.0,77.5,49.0
14210,T. Denton,22,England,61,70,Peterborough United,325000.0,5000.0,1.0,3.0,2.0,1.0,LB,,"Jun 30, 2019",175.26,66.21315192743764,54.0,,1.0,9,2,2,60.0,56.25,9.8,53.25,63.57142857142857,50.0,52.0,78.0,43.0
14212,Adrià Pedrosa,20,Spain,61,71,RCD Espanyol,350000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2017",2019,175.26,68.93424036281178,54.0,805000.0,1.0,10,2,2,61.5,58.5,12.0,54.0,61.57142857142857,45.0,47.5,65.0,47.0
14229,T. Galdames,19,Chile,61,72,Unión Española,375000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Nov 21, 2015",2020,177.8,69.84126984126982,71.0,581000.0,1.0,11,2,2,42.0,58.0,9.2,49.25,65.28571428571429,44.0,50.0,58.0,59.0
14236,S. Amuzie,22,Nigeria,61,71,FC Lugano,350000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jul 18, 2018",2019,185.42,84.80725623582768,64.0,578000.0,1.0,10,1,2,54.5,63.75,11.0,45.75,59.0,38.66666666666666,46.0,63.0,55.0
14238,Wang Fan,31,China PR,61,61,Guizhou Hengfeng FC,160000.0,3000.0,1.0,2.0,2.0,1.0,LB,"Jul 15, 2015",2018,177.8,73.92290249433107,64.0,344000.0,1.0,0,3,2,65.0,61.5,9.6,47.0,56.57142857142857,36.833333333333336,52.5,66.0,41.0
14255,S. Tanser,23,England,61,65,St. Johnstone FC,270000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Jul 29, 2017",2019,182.88,64.85260770975057,45.0,493000.0,1.0,4,3,2,55.0,56.75,9.8,51.75,66.71428571428571,51.83333333333334,53.0,75.5,50.0
14259,L. Jackson,23,Australia,61,70,Newcastle Jets,325000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 13, 2015",2019,193.04,82.99319727891157,54.0,471000.0,1.0,9,2,2,37.0,58.75,10.4,29.25,59.57142857142857,27.66666666666667,24.5,59.5,59.0
14265,B. Álvarez,22,Mexico,61,69,Monarcas Morelia,325000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jan 1, 2016",2021,175.26,72.10884353741497,74.0,618000.0,1.0,8,3,3,59.5,63.5,10.0,35.75,59.28571428571429,34.333333333333336,38.5,66.5,61.0
14278,K. Partida,23,United States,61,66,San Jose Earthquakes,280000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Mar 13, 2018",2021,172.72,68.02721088435375,63.0,427000.0,1.0,5,2,2,54.5,59.0,9.8,52.0,62.85714285714285,43.0,48.0,71.0,51.0
14288,F. Arbeláez,21,Colombia,61,68,Patriotas Boyacá FC,300000.0,1000.0,1.0,2.0,2.0,1.0,LB,,"Dec 31, 2018",180.34,71.20181405895691,49.0,,1.0,7,2,2,57.0,59.75,10.4,46.75,60.85714285714285,33.0,54.0,73.5,50.0
14302,Kiki,21,Spain,61,69,Extremadura UD,325000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2018",2019,177.8,69.84126984126982,57.0,569000.0,1.0,8,2,2,52.0,63.25,9.8,42.0,57.42857142857143,37.333333333333336,47.5,67.5,57.0
14303,M. Warcholak,28,Poland,61,61,Wisła Płock,200000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2018",2019,180.34,78.91156462585032,49.0,270000.0,1.0,0,2,2,50.0,63.25,10.0,46.5,63.28571428571429,39.833333333333336,51.5,61.0,48.0
14315,F. Quiroz,20,Argentina,61,73,Club Atlético Colón,400000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2017",2021,177.8,74.82993197278911,65.0,680000.0,1.0,12,2,2,58.5,60.75,12.4,54.5,62.85714285714285,53.5,46.5,72.0,56.0
14333,G. Leigh,23,England,61,65,NAC Breda,270000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Jul 1, 2018",2021,180.34,73.01587301587301,53.0,412000.0,1.0,4,3,2,59.5,60.75,9.4,46.0,61.57142857142857,41.16666666666666,58.0,78.5,59.0
14353,N. Heidemann,23,Germany,61,66,SC Preußen Münster,280000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2018",2020,185.42,79.81859410430839,61.0,427000.0,1.0,5,2,2,57.0,57.5,10.6,51.5,59.42857142857143,41.0,39.0,72.5,55.0
14393,Diego Pampín,18,Spain,61,79,RC Celta,450000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2017",2020,175.26,71.20181405895691,49.0,1200000.0,1.0,18,2,2,54.0,58.25,12.8,46.75,57.42857142857143,36.833333333333336,41.5,64.5,62.0
14412,V. Wernersson,22,Sweden,61,69,IFK Göteborg,325000.0,1000.0,1.0,2.0,2.0,1.0,LB,"Jan 4, 2018",2020,180.34,69.84126984126982,46.0,471000.0,1.0,8,3,2,60.5,57.25,9.4,53.25,59.85714285714285,38.833333333333336,48.5,68.5,45.0
14427,M. Moënza,24,Sweden,61,66,Dalkurd FF,280000.0,1000.0,1.0,1.0,2.0,2.0,LB,"Jul 31, 2017",2019,180.34,74.82993197278911,74.0,371000.0,1.0,5,2,2,53.5,55.0,11.6,55.0,65.28571428571429,40.833333333333336,44.0,84.0,48.0
14435,J. Vagnoman,17,Germany,61,83,Hamburger SV,500000.0,1000.0,1.0,4.0,2.0,2.0,LB,"Mar 10, 2018",2021,187.96,86.16780045351473,56.0,1300000.0,0.0,22,3,2,62.5,54.75,11.4,46.0,63.714285714285715,30.83333333333333,34.0,78.0,38.0
14438,S. Habergham,26,England,61,61,Lincoln City,210000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Jun 23, 2016",2019,182.88,73.01587301587301,49.0,368000.0,1.0,0,2,2,55.0,59.25,23.4,52.5,66.57142857142857,52.16666666666666,39.5,56.5,56.0
