,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
11978,N. Al Mousa,27,Saudi Arabia,64,66,Al Ahli,450000.0,7000.0,1.0,3.0,2.0,2.0,CDM,"Jun 18, 2018",2022,175.26,69.84126984126982,53.0,799000.0,0.0,2,2,2,59.0,59.0,11.8,53.75,70.42857142857143,50.83333333333334,60.0,59.5,45.0
12046,K. Tezuka,22,Japan,64,69,Kashiwa Reysol,500000.0,2000.0,1.0,3.0,2.0,1.0,CDM,"Jan 8, 2016",2021,175.26,66.21315192743764,60.0,663000.0,1.0,5,2,2,65.5,56.75,9.2,53.0,62.28571428571429,55.16666666666666,57.0,73.0,46.0
12058,C. Camps,22,Northern Ireland,64,70,Rochdale,600000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2013",2020,180.34,74.82993197278911,52.0,1200000.0,0.0,6,2,2,63.5,57.75,11.0,61.75,64.57142857142857,64.0,60.5,71.0,40.0
12065,J. Buitrago,25,Colombia,63,66,Patriotas Boyacá FC,400000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jan 17, 2018",2021,175.26,69.84126984126982,63.0,570000.0,0.0,3,2,2,60.5,61.25,11.0,52.25,59.85714285714285,44.0,54.5,55.5,43.0
12067,Gabriel Nunes,23,Brazil,63,67,Boavista FC,400000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2018",2021,187.96,86.16780045351473,71.0,870000.0,0.0,4,2,2,54.5,60.0,11.0,59.25,58.42857142857143,59.16666666666666,45.5,62.5,51.0
12088,B. Kantarovski,26,Australia,63,65,Newcastle Jets,375000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jan 11, 2008",2020,182.88,73.92290249433107,67.0,497000.0,0.0,2,2,2,60.0,59.5,10.4,51.75,65.28571428571429,40.0,57.0,64.5,48.0
12135,K. Povlsen,28,Denmark,63,63,Vendsyssel FF,300000.0,2000.0,1.0,3.0,2.0,1.0,CDM,"May 13, 2017",2019,182.88,73.92290249433107,65.0,375000.0,0.0,0,2,3,63.0,61.0,11.0,55.75,67.0,53.0,37.5,59.0,52.0
12137,A. Hsissane,27,Morocco,63,63,Nîmes Olympique,300000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2018",2019,185.42,76.19047619047619,63.0,600000.0,0.0,0,2,2,60.0,59.5,11.8,51.0,59.42857142857143,41.333333333333336,52.0,56.0,57.0
12159,Diego Barri,22,Spain,63,74,Albacete BP,550000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Aug 28, 2018",2020,187.96,81.17913832199547,60.0,990000.0,0.0,11,2,2,59.0,62.5,9.8,49.75,56.714285714285715,34.333333333333336,53.5,56.5,52.0
12160,L. Schoofs,21,Belgium,63,71,NAC Breda,475000.0,3000.0,1.0,3.0,2.0,1.0,CDM,,"Jun 30, 2019",185.42,72.10884353741497,60.0,,0.0,8,2,2,58.0,61.5,11.2,48.5,61.85714285714285,38.833333333333336,49.5,55.5,54.0
12166,E. Loiodice,17,France,63,85,Dijon FCO,800000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2018",2021,175.26,62.13151927437642,59.0,2400000.0,1.0,22,2,2,67.5,55.0,9.8,52.0,60.0,48.33333333333334,59.5,60.5,58.0
12204,P. Lima,27,Uruguay,63,64,La Equidad,350000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jul 3, 2018",2021,180.34,77.09750566893423,61.0,499000.0,0.0,1,2,2,53.0,59.25,9.0,51.0,60.57142857142857,38.0,50.0,63.5,49.0
12230,E. Massouema,21,France,63,75,Valenciennes FC,575000.0,2000.0,1.0,3.0,2.0,1.0,CDM,,"Jun 30, 2019",182.88,73.01587301587301,59.0,,0.0,12,2,3,61.5,57.5,11.6,56.5,61.714285714285715,50.66666666666666,59.0,62.5,59.0
12267,J. Mvondo,20,Cameroon,63,71,Albacete BP,475000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2018",2019,177.8,72.10884353741497,64.0,855000.0,0.0,8,2,2,63.0,60.5,10.8,56.75,58.0,45.16666666666666,45.5,60.5,60.0
12271,A. Danzi,19,Italy,63,77,Hellas Verona,725000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Jun 1, 2015",2021,175.26,69.84126984126982,69.0,1600000.0,0.0,14,2,2,65.5,59.25,8.4,57.5,58.0,46.66666666666666,56.5,64.0,55.0
12283,P. Ulvestad,27,Norway,63,64,Kristiansund BK,350000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Feb 10, 2014",2018,193.04,84.80725623582768,68.0,464000.0,0.0,1,1,3,57.5,62.0,12.0,54.25,60.57142857142857,54.0,53.0,50.5,57.0
12297,R. Milsom,31,England,63,63,Notts County,325000.0,2000.0,1.0,2.0,2.0,1.0,CDM,,"Jan 1, 2019",177.8,72.10884353741497,68.0,,1.0,0,3,3,58.5,59.75,11.4,60.25,71.42857142857143,62.66666666666666,60.5,64.5,59.0
12354,M. Minetti,29,Argentina,63,63,Patronato,290000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2011",2019,185.42,82.08616780045352,68.0,421000.0,0.0,0,2,2,56.5,62.25,11.6,42.75,63.0,30.5,51.5,49.5,72.0
12386,H. Jafry,26,Saudi Arabia,63,63,Al Fayha,325000.0,4000.0,1.0,3.0,2.0,1.0,CDM,"Jun 14, 2017",2021,177.8,68.93424036281178,62.0,536000.0,1.0,0,2,2,58.0,60.25,11.8,52.75,62.28571428571429,37.66666666666666,54.5,63.5,56.0
12404,G. Lefebvre,24,France,63,70,Red Star FC,450000.0,1000.0,1.0,2.0,2.0,1.0,CDM,"Jul 13, 2016",2019,175.26,63.03854875283447,59.0,878000.0,0.0,7,2,2,60.5,60.25,12.4,58.0,63.714285714285715,48.0,61.0,66.0,51.0
12437,B. Gaul,28,United States,63,63,FSV Zwickau,300000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2018",2020,195.58,91.156462585034,71.0,435000.0,1.0,0,2,2,49.5,63.75,10.2,47.25,57.714285714285715,35.833333333333336,41.0,55.0,67.0
12442,V. Lia,33,Australia,63,63,Adelaide United,150000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Aug 3, 2017",2019,177.8,73.01587301587301,75.0,188000.0,0.0,0,2,2,53.5,58.0,10.0,52.25,67.57142857142857,51.33333333333334,56.5,44.5,58.0
12477,M. Ridenton,22,New Zealand,63,71,Newcastle Jets,525000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jun 1, 2018",2020,180.34,72.10884353741497,62.0,761000.0,0.0,8,2,2,57.5,57.25,12.6,58.0,61.14285714285714,57.5,64.0,65.0,54.0
12482,S. Puttkammer,29,Germany,63,63,SV Meppen,290000.0,1000.0,1.0,2.0,2.0,2.0,CDM,"Jul 1, 2017",2019,193.04,81.17913832199547,68.0,421000.0,0.0,0,2,2,42.0,62.0,9.0,42.5,64.28571428571429,27.33333333333333,32.5,53.5,65.0
12483,B. Baiye,17,Belgium,63,83,Club Brugge KV,650000.0,2000.0,1.0,3.0,2.0,3.0,CDM,"Jul 1, 2016",2019,177.8,74.82993197278911,53.0,1600000.0,0.0,20,1,3,58.5,62.0,12.4,46.5,63.42857142857143,37.833333333333336,42.5,64.0,57.0
12508,O. Mfulu,24,DR Congo,63,68,Red Star FC,425000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Aug 6, 2017",2019,182.88,76.19047619047619,65.0,776000.0,0.0,5,2,2,58.5,59.25,11.4,51.25,63.85714285714285,44.5,59.0,58.5,57.0
12536,Jaquité,22,Guinea Bissau,63,73,CD Tondela,525000.0,1000.0,1.0,2.0,2.0,1.0,CDM,"Jul 8, 2015",2020,172.72,64.85260770975057,72.0,1200000.0,0.0,10,2,2,53.0,64.0,9.8,50.0,68.85714285714286,43.33333333333334,41.5,65.5,56.0
12547,C. Freitag,28,Austria,63,64,FC Wacker Innsbruck,325000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2015",2019,182.88,79.81859410430839,71.0,496000.0,0.0,1,2,2,55.0,57.25,8.8,50.25,61.714285714285715,40.333333333333336,57.0,49.5,51.0
12548,S. Eismann,30,Germany,63,63,FC Carl Zeiss Jena,270000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2013",2020,182.88,76.19047619047619,56.0,392000.0,0.0,0,2,3,52.0,65.5,11.6,45.0,65.71428571428571,36.0,47.0,56.5,70.0
12576,L. Pavez,30,Chile,63,63,Unión Española,270000.0,1000.0,1.0,2.0,2.0,2.0,CDM,"Aug 9, 2018",2023,175.26,68.93424036281178,55.0,365000.0,0.0,0,2,2,60.5,63.75,10.8,50.5,64.0,41.333333333333336,47.5,57.5,54.0
12610,O. Malik,27,Australia,63,63,Melbourne City FC,300000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jan 23, 2016",2019,185.42,74.82993197278911,73.0,375000.0,0.0,0,1,2,56.0,60.0,10.4,54.25,66.42857142857143,37.333333333333336,51.0,65.5,60.0
12624,D. Bohl,24,Germany,63,68,Hallescher FC,425000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2019,172.72,68.93424036281178,80.0,648000.0,1.0,5,3,3,60.0,58.75,10.0,52.5,74.57142857142857,54.83333333333334,56.0,64.5,50.0
12655,P. Zebli,20,Ivory Coast,63,74,Ascoli,550000.0,2000.0,1.0,3.0,2.0,1.0,CDM,,"Jun 30, 2019",177.8,69.84126984126982,72.0,,0.0,11,2,3,57.0,61.75,13.4,48.75,67.42857142857143,45.83333333333334,52.5,72.5,47.0
12670,H. Vetlesen,18,Norway,63,81,Stabæk Fotball,675000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Mar 31, 2017",2021,175.26,66.21315192743764,54.0,1300000.0,0.0,18,2,2,63.5,59.0,10.6,59.75,70.28571428571429,51.33333333333334,61.5,66.5,49.0
12672,J. Jeffrey,28,United States,63,63,DC United,300000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 9, 2013",2021,180.34,74.82993197278911,65.0,450000.0,0.0,0,2,2,62.0,62.25,9.4,55.75,64.71428571428571,59.16666666666666,52.0,63.5,58.0
12685,N. Brandenburger,23,Germany,63,68,SC Fortuna Köln,425000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2017",2019,182.88,77.09750566893423,79.0,648000.0,0.0,5,2,3,54.0,61.5,11.4,49.25,65.71428571428571,47.33333333333334,51.0,66.5,65.0
12686,Lolo,26,Spain,63,64,Real Oviedo,350000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 2, 2018",2020,185.42,82.99319727891157,74.0,586000.0,0.0,1,3,3,51.0,60.25,10.0,46.5,59.14285714285714,48.5,56.0,54.5,70.0
12703,A. Soumaoro,21,Guinea,63,70,Livorno,450000.0,1000.0,1.0,2.0,2.0,2.0,CDM,"Aug 10, 2018",2021,187.96,76.19047619047619,68.0,788000.0,0.0,7,2,3,58.5,59.5,9.6,50.75,63.42857142857143,43.33333333333334,53.5,70.5,58.0
12707,D. MacKinnon,32,Scotland,63,63,Hamilton Academical FC,210000.0,2000.0,1.0,3.0,2.0,3.0,CDM,"Jul 1, 2012",2019,177.8,73.92290249433107,86.0,368000.0,0.0,0,2,3,55.0,59.75,11.8,53.5,67.85714285714286,53.16666666666666,49.5,50.5,53.0
12726,O. Güçtekin,19,Turkey,63,82,Fenerbahçe SK,725000.0,4000.0,1.0,2.0,3.0,2.0,CDM,"Jun 30, 2017",2020,172.72,71.20181405895691,55.0,1800000.0,0.0,19,2,2,64.5,59.5,9.0,60.0,62.28571428571429,49.0,56.5,61.0,48.0
12788,J. Davenport,19,England,63,79,Blackburn Rovers,725000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jul 2, 2018",2022,177.8,73.01587301587301,60.0,1800000.0,1.0,16,2,2,59.0,60.25,6.6,52.5,64.71428571428571,48.66666666666666,50.0,65.0,45.0
12795,P. Malicsek,21,Austria,63,72,SK Rapid Wien,500000.0,2000.0,1.0,2.0,2.0,2.0,CDM,"Jun 16, 2016",2019,177.8,69.84126984126982,63.0,850000.0,0.0,9,3,2,64.5,55.75,9.4,55.5,65.85714285714286,49.33333333333334,61.5,67.0,53.0
12803,L. Sörensen,18,Denmark,63,82,Stoke City,675000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2017",2023,185.42,78.0045351473923,63.0,1700000.0,0.0,19,2,2,59.0,60.75,11.0,58.25,57.57142857142857,50.66666666666666,53.0,64.0,62.0
12827,T. Bayliss,19,England,63,78,Coventry City,775000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2017",2022,182.88,78.0045351473923,53.0,1800000.0,0.0,15,2,1,70.5,50.0,8.6,55.25,64.42857142857143,44.16666666666666,59.0,72.5,53.0
12844,S. Oum Gouet,20,Cameroon,63,72,SCR Altach,500000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Aug 31, 2017",2020,185.42,76.19047619047619,62.0,825000.0,0.0,9,2,2,60.0,58.25,9.8,51.5,64.85714285714286,48.33333333333334,49.5,66.5,64.0
12853,P. Digby,23,England,63,67,Forest Green Rovers,400000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Jul 31, 2018",2020,195.58,69.84126984126982,63.0,730000.0,0.0,4,2,3,54.5,60.75,10.4,52.75,67.85714285714286,48.16666666666666,50.5,71.5,64.0
12859,Vallès,28,Spain,63,63,Sandefjord Fotball,375000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jan 1, 2016",2021,190.5,83.90022675736961,66.0,469000.0,1.0,0,2,2,65.0,55.25,11.2,60.25,63.42857142857143,64.5,57.5,64.5,45.0
12860,T. Kruse,35,Germany,63,63,FC Energie Cottbus,90000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2016",2019,185.42,74.82993197278911,80.0,131000.0,1.0,0,2,2,34.5,69.5,12.4,42.0,59.714285714285715,40.833333333333336,49.5,34.5,66.0
12879,S. Braun,29,Germany,63,63,SC Preußen Münster,290000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2016",2019,180.34,73.01587301587301,66.0,421000.0,1.0,0,2,2,55.0,61.0,11.4,47.75,67.57142857142857,42.0,40.5,56.5,57.0
12924,D. Giraldo,20,Colombia,63,77,Rionegro Águilas,725000.0,1000.0,1.0,2.0,2.0,2.0,CDM,"Jul 1, 2016",2021,172.72,69.84126984126982,62.0,1400000.0,0.0,14,2,2,55.0,59.75,10.6,47.25,63.85714285714285,41.66666666666666,55.5,53.0,45.0
12926,S. Gbegnon,26,Togo,63,67,AS Béziers,400000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2017",2021,187.96,74.82993197278911,78.0,730000.0,0.0,4,2,2,54.5,61.75,13.8,56.25,58.57142857142857,46.33333333333334,46.0,63.0,60.0
12928,Maximiano,23,Brazil,63,71,Minnesota United FC,475000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Feb 22, 2018",2018,180.34,74.82993197278911,79.0,808000.0,0.0,8,2,2,62.0,59.5,7.2,50.75,66.28571428571429,43.83333333333334,49.5,68.0,58.0
12934,K. Schwertfeger,29,Germany,63,63,KFC Uerdingen 05,290000.0,2000.0,1.0,3.0,2.0,1.0,CDM,"Jan 20, 2017",2019,187.96,78.0045351473923,61.0,421000.0,0.0,0,2,2,55.0,64.75,13.6,47.0,64.42857142857143,38.5,43.0,67.0,66.0
12947,J. Putze,23,Germany,63,68,VfL Sportfreunde Lotte,425000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2019,185.42,78.0045351473923,60.0,648000.0,0.0,5,2,2,57.5,62.5,9.2,53.0,61.714285714285715,45.16666666666666,58.0,54.0,52.0
12948,A. Al Sulayhim,24,Saudi Arabia,63,68,Al Shabab,425000.0,5000.0,1.0,4.0,3.0,1.0,CDM,"Jun 8, 2012",2020,170.18,63.03854875283447,59.0,733000.0,0.0,5,2,2,66.5,57.5,11.4,57.25,74.57142857142857,55.0,61.0,73.0,53.0
12959,B. Babiarz,29,Poland,63,63,Zagłębie Sosnowiec,290000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jan 22, 2018",2020,167.64,68.02721088435375,75.0,392000.0,0.0,0,2,3,58.5,63.0,10.6,61.0,69.28571428571429,54.66666666666666,56.5,76.0,54.0
12963,D. Wiebe,24,Germany,63,66,SC Preußen Münster,400000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2015",2019,187.96,78.0045351473923,61.0,610000.0,0.0,3,2,2,57.5,60.5,7.4,49.25,64.0,41.5,43.5,54.5,61.0
12982,M. Ristl,21,Germany,63,70,VfR Aalen,450000.0,1000.0,1.0,4.0,2.0,1.0,CDM,"Jul 9, 2018",2020,177.8,77.09750566893423,62.0,743000.0,0.0,7,2,2,60.0,62.5,8.0,53.75,63.714285714285715,44.66666666666666,44.0,59.0,60.0
13008,F. Jagiełło,20,Poland,63,71,Zagłębie Lubin,550000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Jul 1, 2013",2020,180.34,74.82993197278911,50.0,853000.0,0.0,8,2,2,66.5,37.75,10.8,60.75,61.14285714285714,50.66666666666666,56.5,73.5,33.0
13030,H. Akino,23,Japan,63,70,Shonan Bellmare,450000.0,2000.0,1.0,2.0,2.0,1.0,CDM,,"Jan 31, 2019",175.26,68.02721088435375,57.0,,1.0,7,2,2,53.0,56.75,10.6,55.75,64.57142857142857,55.33333333333334,40.5,71.5,48.0
13034,L. Sierra,30,Colombia,63,63,Once Caldas,270000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Feb 1, 2018",2021,175.26,78.91156462585032,66.0,365000.0,0.0,0,2,3,51.5,61.5,8.6,48.75,64.28571428571429,34.0,44.5,58.0,55.0
13052,F. Al Yamani,28,Saudi Arabia,63,63,Al Faisaly,300000.0,5000.0,1.0,4.0,3.0,2.0,CDM,"Aug 25, 2017",2021,177.8,73.01587301587301,77.0,495000.0,0.0,0,2,2,64.5,58.25,10.2,53.25,64.85714285714286,53.16666666666666,61.0,54.5,54.0
13106,D. Sołdecki,31,Poland,62,62,Arka Gdynia,200000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jun 10, 2016",2020,185.42,78.0045351473923,65.0,270000.0,0.0,0,2,2,52.0,63.25,10.6,53.5,67.28571428571429,43.83333333333334,36.5,51.0,68.0
13122,G. Rea,23,Republic of Ireland,62,69,Luton Town,375000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2016",2020,182.88,73.01587301587301,69.0,731000.0,0.0,7,2,3,52.0,62.5,10.8,45.75,60.85714285714285,32.333333333333336,41.0,57.5,65.0
13148,J. Jiménez,24,Colombia,62,70,Atlético Bucaramanga,375000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2015",2021,175.26,72.10884353741497,46.0,581000.0,0.0,8,2,2,58.5,60.5,12.2,49.25,63.0,42.16666666666666,51.0,58.5,53.0
13185,M. Raynov,26,Bulgaria,62,66,,0.0,0.0,1.0,3.0,2.0,1.0,CDM,,,180.34,73.92290249433107,56.0,,0.0,4,3,3,65.0,59.75,10.6,54.75,60.85714285714285,49.83333333333334,44.5,66.5,46.0
13189,R. Mahazi,26,Australia,62,65,Western Sydney Wanderers,325000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Oct 4, 2018",2019,177.8,74.82993197278911,77.0,431000.0,0.0,3,2,3,59.0,59.0,8.8,50.25,61.714285714285715,41.66666666666666,55.0,66.5,46.0
13195,Kim Keun Hoan,31,Korea Republic,62,62,Gyeongnam FC,200000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2022,193.04,86.16780045351473,63.0,250000.0,0.0,0,2,3,55.0,56.5,1.0,52.0,56.85714285714285,44.16666666666666,59.0,54.0,63.0
13218,B. Schwarz,31,Germany,62,62,SC Preußen Münster,200000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 11, 2015",2019,180.34,74.82993197278911,81.0,290000.0,1.0,0,2,3,54.0,61.75,13.0,46.25,64.71428571428571,42.333333333333336,44.5,64.0,61.0
13231,A. Altuna,26,Argentina,62,65,San Martin de Tucumán,325000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Aug 18, 2017",2019,182.88,73.92290249433107,57.0,496000.0,0.0,3,2,3,61.0,59.5,10.6,49.25,59.714285714285715,35.166666666666664,47.0,57.5,48.0
13293,H. Massengo,16,France,62,75,AS Monaco,450000.0,2000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2018",2021,177.8,66.21315192743764,64.0,1100000.0,0.0,13,2,2,55.5,60.25,11.6,54.5,61.0,48.33333333333334,54.0,62.0,60.0
13301,M. Taylor,36,England,62,62,Swindon Town,30000.0,2000.0,2.0,3.0,2.0,1.0,CDM,"Aug 22, 2017",2019,177.8,73.01587301587301,76.0,53000.0,1.0,0,2,2,64.0,60.25,14.6,66.75,68.71428571428571,68.33333333333333,66.5,38.0,62.0
13326,D. Santa,26,Colombia,62,64,Alianza Petrolera,300000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2014",2022,175.26,72.10884353741497,48.0,428000.0,0.0,2,2,2,58.5,58.0,10.0,51.0,61.85714285714285,46.5,58.0,63.0,59.0
13358,Sun Shilin,29,China PR,62,62,Shanghai Greenland Shenhua FC,240000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Jan 1, 2017",2019,177.8,72.10884353741497,74.0,516000.0,0.0,0,3,2,57.5,60.5,9.0,48.0,65.0,48.5,47.5,70.5,53.0
13364,H. Suárez,24,Colombia,62,70,Atlético Huila,375000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jan 11, 2018",2021,170.18,66.21315192743764,60.0,581000.0,0.0,8,2,2,54.5,60.5,7.4,47.75,63.14285714285714,40.66666666666666,54.5,66.5,41.0
13366,M. Carraro,20,Italy,62,76,Foggia,650000.0,1000.0,1.0,4.0,3.0,1.0,CDM,"Jul 2, 2018",2021,187.96,73.92290249433107,55.0,1400000.0,1.0,14,2,2,64.5,48.75,9.8,53.5,54.0,43.66666666666666,53.5,55.0,33.0
13370,N. Pelaitay,25,Argentina,62,68,San Martín de San Juan,350000.0,2000.0,1.0,3.0,2.0,3.0,CDM,"Jan 1, 2013",2019,167.64,73.92290249433107,72.0,578000.0,0.0,6,1,2,49.5,62.5,11.6,49.0,62.714285714285715,40.5,39.5,62.0,49.0
13397,L. Lapoussin,22,France,62,69,Red Star FC,375000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Aug 21, 2017",2021,180.34,76.19047619047619,60.0,731000.0,0.0,7,2,2,66.5,58.75,10.6,57.75,61.85714285714285,50.16666666666666,58.5,66.5,64.0
13434,J. Cranston,24,Wales,62,67,Morecambe,350000.0,2000.0,1.0,2.0,2.0,2.0,CDM,"Jul 3, 2018",2019,180.34,78.91156462585032,56.0,639000.0,1.0,5,3,2,60.0,58.0,10.8,50.0,64.85714285714286,43.0,45.5,76.5,45.0
13449,J. Delétraz,32,France,62,62,Grenoble Foot 38,170000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2016",2019,175.26,66.21315192743764,72.0,298000.0,0.0,0,2,3,55.5,60.5,13.4,56.75,70.0,43.83333333333334,43.5,63.0,59.0
13465,H. Hosogai,32,Japan,62,62,Kashiwa Reysol,170000.0,2000.0,2.0,4.0,2.0,2.0,CDM,"Mar 24, 2017",2021,177.8,68.93424036281178,65.0,213000.0,0.0,0,2,2,61.5,61.0,13.6,56.0,62.42857142857143,45.83333333333334,44.5,59.0,58.0
13466,A. Iniestra,22,Mexico,62,72,U.N.A.M.,475000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2014",2021,175.26,78.91156462585032,62.0,903000.0,1.0,10,2,2,60.0,63.0,8.0,56.5,59.85714285714285,48.66666666666666,58.0,52.5,55.0
13479,J. Esquivel,20,Mexico,62,73,Lobos BUAP,450000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 7, 2018",2019,177.8,63.94557823129252,58.0,833000.0,0.0,11,2,2,53.5,62.5,8.4,45.75,62.0,35.333333333333336,39.5,70.5,64.0
13492,D. Duarte,33,Mexico,62,62,Atlético Huila,120000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 4, 2018",2021,180.34,72.10884353741497,60.0,162000.0,0.0,0,2,2,48.5,61.25,11.0,50.25,60.28571428571429,41.333333333333336,48.0,65.5,59.0
13494,J. Torres,18,United States,62,75,Sporting Lokeren,475000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"May 3, 2017",2020,175.26,71.20181405895691,76.0,1000000.0,0.0,13,2,3,58.0,61.0,10.4,49.0,65.42857142857143,49.66666666666666,44.0,70.5,48.0
13504,V. Méndez,18,Chile,62,72,Unión Española,400000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2021,175.26,68.02721088435375,61.0,620000.0,0.0,10,2,3,53.5,57.75,9.0,58.5,59.14285714285714,47.0,37.0,54.5,52.0
13511,Perera,21,Spain,62,73,Deportivo Alavés,450000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Nov 9, 2017",2020,185.42,76.19047619047619,61.0,1000000.0,1.0,11,2,3,54.5,56.0,9.6,56.75,60.42857142857143,37.16666666666666,36.0,64.0,60.0
13538,J. Delem,25,France,62,67,Seattle Sounders FC,350000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Mar 2, 2017",2019,180.34,71.20181405895691,68.0,551000.0,0.0,5,2,3,60.5,58.75,11.2,55.5,67.42857142857143,44.33333333333334,52.0,72.5,62.0
13548,G. Bolger,29,Republic of Ireland,62,62,Shamrock Rovers,240000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Dec 1, 2017",2018,180.34,73.01587301587301,75.0,372000.0,0.0,0,2,2,58.5,61.25,11.6,58.75,62.57142857142857,57.0,57.5,51.0,43.0
13555,G. Traoré,18,France,62,75,Amiens SC,475000.0,1000.0,1.0,2.0,2.0,1.0,CDM,"Jul 1, 2018",2021,172.72,63.03854875283447,63.0,1200000.0,0.0,13,2,2,64.5,59.25,9.6,53.0,57.28571428571429,42.833333333333336,43.5,59.5,55.0
13582,N. Stierlin,18,Germany,62,76,RB Leipzig,575000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jan 29, 2018",2020,182.88,73.92290249433107,66.0,1300000.0,0.0,14,2,2,56.0,60.0,8.8,53.25,61.42857142857143,47.0,50.5,59.0,58.0
13603,Samuel,21,Spain,62,74,CD Tenerife,475000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2019,185.42,77.09750566893423,62.0,855000.0,1.0,12,2,2,56.0,59.5,10.4,51.75,58.714285714285715,45.83333333333334,49.0,60.5,55.0
13609,M. Albornoz,30,Sweden,62,62,IK Sirius,230000.0,1000.0,1.0,2.0,2.0,2.0,CDM,"Feb 15, 2018",2018,182.88,79.81859410430839,62.0,288000.0,0.0,0,2,2,56.0,59.0,10.4,52.75,65.71428571428571,54.66666666666666,54.5,48.5,60.0
13618,A. Kenyon,25,England,62,64,Morecambe,300000.0,2000.0,1.0,2.0,2.0,3.0,CDM,"Jun 1, 2013",2019,182.88,76.19047619047619,62.0,548000.0,1.0,2,2,3,59.0,57.25,12.8,53.0,68.42857142857143,45.5,45.5,64.0,56.0
