,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
12085,K. Nakamura,25,Japan,63,66,V-Varen Nagasaki,475000.0,1000.0,1.0,4.0,3.0,1.0,LW,"Feb 1, 2016",2019,177.8,73.01587301587301,54.0,629000.0,0.0,3,3,2,66.0,34.5,10.4,59.75,63.14285714285714,51.66666666666666,58.5,67.5,60.0
12097,R. Hack,19,Germany,63,78,TSG 1899 Hoffenheim,800000.0,3000.0,1.0,4.0,4.0,1.0,LW,"Jul 1, 2017",2020,175.26,68.93424036281178,38.0,1900000.0,0.0,15,2,2,72.0,29.5,9.0,54.0,58.28571428571429,55.16666666666666,55.0,69.0,47.0
12171,L. Wales,20,Australia,63,70,Melbourne City FC,525000.0,2000.0,1.0,4.0,2.0,2.0,LW,"Jun 25, 2018",2019,180.34,73.92290249433107,40.0,761000.0,0.0,7,3,2,61.0,20.75,10.6,51.5,55.42857142857143,57.0,62.0,88.5,39.0
12181,D. Henen,22,Belgium,63,74,Sporting de Charleroi,625000.0,3000.0,1.0,4.0,3.0,2.0,LW,"Aug 31, 2018",2020,185.42,73.01587301587301,47.0,1100000.0,0.0,11,2,2,69.0,19.5,13.0,53.5,60.42857142857143,56.83333333333334,54.0,76.5,54.0
12211,L. Maboe,23,South Africa,63,69,,0.0,0.0,1.0,3.0,3.0,2.0,LW,,,172.72,66.21315192743764,42.0,,0.0,6,3,2,68.0,38.0,10.2,54.25,59.42857142857143,62.5,56.5,76.0,55.0
12262,J. Flores,21,Chile,63,73,CD Antofagasta,600000.0,1000.0,1.0,3.0,2.0,2.0,LW,,"Dec 31, 2018",167.64,59.86394557823129,27.0,,0.0,10,3,2,65.0,21.75,11.4,52.5,63.85714285714285,54.83333333333334,57.5,75.0,51.0
12295,Kim Dae Won,21,Korea Republic,63,75,Daegu FC,650000.0,1000.0,1.0,4.0,2.0,1.0,LW,"Jan 1, 2016",2020,172.72,63.94557823129252,59.0,943000.0,0.0,12,3,1,63.0,19.5,9.6,49.25,64.14285714285714,52.5,64.5,77.5,61.0
12334,C. Tirard,22,France,63,70,Grenoble Foot 38,525000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Jul 20, 2017",2023,175.26,68.93424036281178,53.0,1000000.0,1.0,7,2,2,64.0,23.25,11.0,59.75,58.14285714285714,58.5,57.0,74.5,47.0
12340,P. Martínez,21,Paraguay,63,73,Club Atlético Lanús,600000.0,3000.0,1.0,2.0,3.0,1.0,LW,"Aug 21, 2018",2021,180.34,67.12018140589569,27.0,1000000.0,1.0,10,2,2,66.0,25.75,11.0,53.0,55.42857142857143,57.16666666666666,55.5,78.5,42.0
12343,E. Børufsen,30,Norway,63,63,IK Start,350000.0,1000.0,1.0,4.0,2.0,2.0,LW,"Jan 1, 2006",2019,177.8,82.99319727891157,61.0,438000.0,1.0,0,3,3,65.0,46.75,10.4,58.0,68.0,58.83333333333334,65.5,65.0,63.0
12361,J. Lewis,21,United States,63,77,New York City FC,800000.0,1000.0,1.0,2.0,3.0,1.0,LW,"Oct 13, 2018",2023,170.18,68.02721088435375,49.0,1700000.0,0.0,14,3,1,67.0,18.25,9.4,56.0,63.57142857142857,56.5,54.5,75.0,52.0
12390,C. Gakpo,19,Netherlands,63,78,PSV,800000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jul 7, 2016",2022,187.96,76.19047619047619,37.0,1600000.0,0.0,15,2,2,70.0,28.25,9.4,51.5,60.28571428571429,54.33333333333334,60.0,75.0,33.0
12454,F. Di Mariano,22,Italy,63,70,Venezia FC,525000.0,1000.0,1.0,4.0,3.0,2.0,LW,"Jul 24, 2018",2022,177.8,68.02721088435375,34.0,919000.0,0.0,7,3,2,67.0,29.0,11.2,56.0,57.714285714285715,52.5,61.5,65.5,34.0
12500,L. Lencinas,23,Argentina,63,69,Godoy Cruz,500000.0,3000.0,1.0,3.0,3.0,2.0,LW,"Jul 1, 2017",2021,175.26,76.19047619047619,41.0,825000.0,1.0,6,2,1,65.0,26.5,9.0,52.5,62.714285714285715,56.16666666666666,56.5,62.0,63.0
12633,G. Terrani,23,Italy,63,68,Perugia,500000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Jan 12, 2017",2020,177.8,69.84126984126982,42.0,813000.0,0.0,5,3,1,65.0,24.5,8.2,55.5,59.14285714285714,51.33333333333334,59.0,72.5,46.0
12815,A. Elogo,23,Cameroon,63,69,Grenoble Foot 38,500000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jul 1, 2015",2021,177.8,72.10884353741497,45.0,975000.0,0.0,6,2,2,69.5,29.75,9.8,51.75,63.14285714285714,56.5,54.5,82.5,45.0
12830,Mario González,22,Spain,63,71,Villarreal CF,550000.0,5000.0,1.0,3.0,3.0,2.0,LW,"Jul 14, 2016",2019,182.88,68.02721088435375,39.0,1300000.0,0.0,8,2,2,65.0,16.75,10.8,53.0,58.42857142857143,48.16666666666666,58.5,69.0,49.0
12854,G. Fabiano,33,Italy,63,63,Venezia FC,220000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Aug 12, 2015",2021,167.64,68.02721088435375,32.0,341000.0,0.0,0,3,2,61.5,24.5,11.0,56.0,65.28571428571429,58.66666666666666,57.0,77.0,49.0
12935,E. Baldini,21,Italy,63,74,Ascoli,625000.0,1000.0,1.0,4.0,3.0,1.0,LW,"Jul 26, 2017",2020,177.8,73.01587301587301,32.0,1100000.0,0.0,11,3,1,69.0,25.25,10.4,55.75,60.42857142857143,53.5,56.0,71.5,43.0
12940,N. Pierini,19,Italy,63,81,Spezia,800000.0,5000.0,1.0,3.0,3.0,2.0,LW,,"Jun 30, 2019",175.26,69.84126984126982,51.0,,0.0,18,3,1,64.0,33.0,8.2,58.25,57.28571428571429,60.33333333333334,57.0,73.5,54.0
12942,P. Wilson,21,Sweden,63,73,GIF Sundsvall,600000.0,1000.0,1.0,2.0,2.0,1.0,LW,"Jan 1, 2015",2019,182.88,73.92290249433107,45.0,870000.0,0.0,10,2,2,62.0,25.25,11.2,50.75,69.28571428571429,51.33333333333334,58.0,83.5,54.0
13016,M. Rasmussen,20,Norway,63,70,FC Nordsjælland,525000.0,3000.0,1.0,3.0,3.0,1.0,LW,"Jul 19, 2016",2021,170.18,64.85260770975057,53.0,761000.0,1.0,7,2,2,65.5,49.75,14.0,56.75,68.71428571428571,53.66666666666666,59.0,70.0,43.0
13028,Bae Ki Jong,35,Korea Republic,63,63,Gyeongnam FC,160000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jan 4, 2016",2023,180.34,74.82993197278911,64.0,200000.0,0.0,0,2,1,64.5,32.75,12.2,61.5,61.14285714285714,61.66666666666666,61.0,72.0,61.0
13031,A. Layouni,25,Sweden,63,64,FK Bodø/Glimt,450000.0,1000.0,1.0,4.0,3.0,1.0,LW,"Jul 21, 2017",2020,190.5,79.81859410430839,32.0,596000.0,1.0,1,2,2,64.5,30.75,11.0,57.0,58.42857142857143,56.0,60.0,75.5,56.0
13073,R. Healey,23,England,62,69,Milton Keynes Dons,425000.0,7000.0,1.0,2.0,2.0,2.0,LW,,"Jan 6, 2019",175.26,72.10884353741497,29.0,,0.0,7,3,2,57.5,17.5,10.4,44.75,60.14285714285714,57.83333333333334,57.0,71.5,55.0
13154,G. Piscitella,25,Italy,62,63,Carpi,350000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jul 4, 2018",2021,180.34,68.93424036281178,32.0,569000.0,0.0,1,2,2,65.5,40.25,11.2,51.0,63.28571428571429,54.5,54.0,79.0,43.0
13178,T. Matsuura,29,Japan,62,62,Júbilo Iwata,300000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jan 1, 2011",2021,167.64,63.94557823129252,33.0,375000.0,0.0,0,2,2,66.5,34.75,10.8,55.75,69.57142857142857,53.0,59.0,67.0,40.0
13183,N. Delgadillo,20,Argentina,62,76,Vélez Sarsfield,675000.0,2000.0,1.0,3.0,3.0,2.0,LW,"May 1, 2015",2020,177.8,69.84126984126982,32.0,1400000.0,1.0,14,2,1,67.0,22.75,10.0,53.5,62.0,53.66666666666666,45.5,77.0,46.0
13192,G. Perrulli,33,Italy,62,62,US Cremonese,180000.0,1000.0,1.0,3.0,2.0,3.0,LW,"Jul 15, 2016",2021,170.18,71.20181405895691,37.0,288000.0,0.0,0,2,2,58.5,40.5,10.2,62.5,65.71428571428571,53.33333333333334,61.5,65.0,44.0
13223,P. Hellquist,27,Sweden,62,63,IF Brommapojkarna,350000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Jun 10, 2018",2019,182.88,73.01587301587301,74.0,464000.0,0.0,1,2,2,57.5,52.25,10.4,56.75,64.0,56.83333333333334,60.5,71.5,53.0
13289,Kim Kyung Jung,27,Korea Republic,62,62,Sangju Sangmu FC,325000.0,1000.0,1.0,3.0,2.0,1.0,LW,,"Dec 1, 2019",177.8,71.20181405895691,23.0,,0.0,0,2,2,61.5,20.25,13.0,50.5,59.0,45.16666666666666,62.5,80.0,39.0
13442,M. Austin,27,Australia,62,62,Newcastle Jets,325000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Sep 14, 2018",2019,185.42,78.0045351473923,40.0,406000.0,1.0,0,3,2,60.0,45.5,10.4,50.75,72.0,56.0,57.5,90.0,51.0
13525,D. Sosa,26,Argentina,62,62,Godoy Cruz,325000.0,3000.0,1.0,3.0,2.0,2.0,LW,"Jul 23, 2018",2021,167.64,63.94557823129252,36.0,471000.0,0.0,0,2,2,63.0,34.0,8.4,55.5,59.85714285714285,53.83333333333334,51.5,75.5,46.0
13531,N. Freeman,22,England,62,68,Wycombe Wanderers,425000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Jul 22, 2016",2020,180.34,78.0045351473923,29.0,829000.0,0.0,6,2,2,65.0,32.5,10.8,56.25,61.42857142857143,46.33333333333334,57.0,77.5,31.0
13557,T. Drage,26,Norway,62,63,FK Bodø/Glimt,350000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Mar 16, 2017",2018,175.26,62.13151927437642,41.0,464000.0,0.0,1,2,2,66.0,29.75,10.2,58.5,61.0,57.83333333333334,54.0,75.0,36.0
13565,R. Kitto,23,Australia,62,66,Adelaide United,400000.0,1000.0,1.0,3.0,2.0,1.0,LW,"May 24, 2016",2020,182.88,74.82993197278911,42.0,530000.0,1.0,4,2,2,61.0,33.75,12.4,55.5,58.28571428571429,48.33333333333334,60.0,77.5,36.0
13656,M. Rodriguez,22,United States,62,74,Houston Dynamo,550000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Mar 1, 2017",2023,172.72,64.85260770975057,51.0,935000.0,0.0,12,2,2,64.0,38.5,10.6,57.75,63.57142857142857,53.66666666666666,59.0,61.5,53.0
13659,D. Hernández,18,Mexico,62,74,Guadalajara,500000.0,3000.0,1.0,3.0,3.0,1.0,LW,"Jun 10, 2014",2021,172.72,79.81859410430839,31.0,950000.0,1.0,12,2,2,68.5,27.25,11.4,57.75,55.0,56.16666666666666,52.5,70.0,47.0
13833,Abeledo,22,Spain,62,69,Gimnàstic de Tarragona,425000.0,2000.0,1.0,3.0,2.0,1.0,LW,"Aug 4, 2018",2020,182.88,68.93424036281178,30.0,765000.0,1.0,7,2,2,61.0,23.0,11.8,57.75,52.57142857142857,47.5,58.5,77.0,58.0
13943,Kim Ji Min,25,Korea Republic,61,64,Pohang Steelers,325000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Aug 10, 2018",2022,180.34,63.94557823129252,40.0,431000.0,0.0,3,3,2,64.0,21.5,11.2,45.0,65.14285714285714,52.0,64.5,72.5,62.0
13974,J. Méndez,20,Argentina,61,76,Argentinos Juniors,550000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Jul 1, 2015",2020,175.26,68.93424036281178,48.0,1100000.0,0.0,15,2,2,68.0,45.0,10.2,55.75,61.14285714285714,53.5,58.5,69.5,47.0
13992,E. Cicerelli,23,Italy,61,66,Foggia,325000.0,1000.0,1.0,4.0,2.0,2.0,LW,,"Jun 30, 2019",177.8,59.86394557823129,31.0,,0.0,5,2,2,66.5,26.0,9.4,50.5,55.0,53.0,60.0,66.5,45.0
14002,M. Bridge,32,Australia,61,61,Western Sydney Wanderers,200000.0,2000.0,1.0,3.0,2.0,2.0,LW,"Jul 18, 2017",2019,180.34,79.81859410430839,46.0,250000.0,0.0,0,2,2,61.0,38.0,11.2,54.5,62.57142857142857,62.16666666666666,55.0,62.5,61.0
14162,Chen Binbin,20,China PR,61,74,Shanghai SIPG FC,475000.0,2000.0,1.0,2.0,2.0,2.0,LW,"Feb 1, 2017",2019,177.8,72.10884353741497,42.0,1300000.0,0.0,13,2,2,59.5,20.25,9.6,51.5,63.42857142857143,49.5,57.0,77.0,49.0
14217,A. López,21,Mexico,61,71,Club América,400000.0,8000.0,1.0,3.0,3.0,1.0,LW,"Jan 1, 2014",2021,172.72,66.21315192743764,45.0,760000.0,1.0,10,3,2,66.0,45.25,7.2,59.0,56.14285714285714,55.16666666666666,52.0,67.5,47.0
14218,L. Ralte,25,India,61,62,,0.0,0.0,1.0,3.0,2.0,1.0,LW,,,172.72,71.20181405895691,36.0,,1.0,1,3,1,61.0,33.75,9.4,53.0,58.14285714285714,57.83333333333334,56.5,78.5,44.0
14232,S. Mladenovic,24,Norway,61,67,Odds BK,350000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Jul 21, 2016",2018,177.8,64.85260770975057,50.0,508000.0,0.0,6,2,2,59.5,28.5,11.4,50.75,61.42857142857143,50.33333333333334,50.5,90.0,35.0
14405,P. Petrović,22,Sweden,61,66,IF Brommapojkarna,325000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jan 1, 2018",2020,177.8,69.84126984126982,51.0,431000.0,0.0,5,2,2,64.5,32.75,11.0,55.5,58.57142857142857,47.33333333333334,57.5,70.0,35.0
14454,K. Kristinsson,19,Iceland,61,74,Willem II,475000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Jul 12, 2016",2019,190.5,71.20181405895691,42.0,986000.0,0.0,13,2,2,66.5,36.0,10.6,56.25,56.28571428571429,53.83333333333334,57.0,66.5,57.0
14506,J. Allen,23,United States,61,69,Real Salt Lake,375000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Jan 1, 2014",2023,177.8,72.10884353741497,70.0,638000.0,0.0,8,2,2,63.5,57.75,11.8,52.25,65.0,49.83333333333334,58.5,68.5,52.0
14525,T. Christensen,18,Norway,61,80,IK Start,525000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Sep 8, 2016",2019,177.8,73.01587301587301,42.0,984000.0,1.0,19,2,2,64.5,37.0,10.6,54.75,60.0,52.83333333333334,60.5,67.5,40.0
14571,E. Cerna,20,Mexico,61,74,Tigres U.A.N.L.,475000.0,7000.0,1.0,2.0,2.0,1.0,LW,"Jul 1, 2018",2021,172.72,64.85260770975057,35.0,1100000.0,0.0,13,2,1,63.5,30.0,9.6,53.0,57.14285714285714,52.0,57.5,70.5,45.0
14650,J. Aguilera,18,Chile,61,77,Colo-Colo,525000.0,1000.0,1.0,2.0,3.0,2.0,LW,"Jan 31, 2017",2021,167.64,62.13151927437642,53.0,1100000.0,1.0,16,2,2,64.0,33.75,8.0,54.0,62.85714285714285,50.16666666666666,56.0,70.5,40.0
14679,Anderson Emanuel,22,Angola,60,72,FC Sochaux-Montbéliard,375000.0,3000.0,1.0,3.0,3.0,1.0,LW,,"Jun 30, 2019",175.26,67.12018140589569,60.0,,1.0,12,3,2,64.5,23.5,8.8,42.5,60.0,52.66666666666666,62.5,71.5,37.0
14817,P. Ruiz,19,Argentina,60,77,Real Salt Lake,450000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Feb 8, 2018",2021,172.72,68.02721088435375,55.0,956000.0,1.0,17,3,2,60.0,53.5,9.8,51.5,57.28571428571429,49.83333333333334,53.5,70.5,31.0
14928,J. Ngando,18,Cameroon,60,71,Amiens SC,325000.0,2000.0,1.0,2.0,3.0,1.0,LW,"Jul 1, 2018",2021,170.18,59.86394557823129,39.0,715000.0,0.0,11,3,2,66.5,22.25,9.6,50.75,54.14285714285714,50.0,48.5,83.5,40.0
14954,C. Ojeda,19,Argentina,60,77,Club Atlético Talleres,450000.0,1000.0,1.0,2.0,3.0,1.0,LW,"Jun 1, 2017",2020,170.18,66.21315192743764,29.0,956000.0,1.0,17,2,2,65.0,30.25,7.2,55.75,56.14285714285714,54.66666666666666,57.5,70.0,44.0
14975,F. Pangop,25,Cameroon,60,63,Minnesota United FC,260000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Jan 9, 2018",2018,177.8,74.82993197278911,48.0,410000.0,0.0,3,3,1,60.5,21.75,10.2,50.0,63.42857142857143,54.0,53.0,84.0,52.0
14979,M. Merghem,20,France,60,69,La Berrichonne de Châteauroux,325000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Jul 1, 2016",2021,177.8,69.84126984126982,57.0,634000.0,0.0,9,2,2,63.0,41.5,11.6,57.0,59.85714285714285,52.33333333333334,52.0,72.0,44.0
14991,Y. Fekir,21,France,60,72,Olympique Lyonnais,375000.0,6000.0,1.0,3.0,3.0,2.0,LW,"Jul 3, 2017",2020,170.18,64.85260770975057,56.0,788000.0,0.0,12,3,2,66.0,28.75,9.2,56.5,56.14285714285714,55.83333333333334,54.0,68.5,47.0
15031,J. Sinisterra,19,Colombia,60,73,Club Atlético Lanús,400000.0,2000.0,1.0,3.0,2.0,2.0,LW,"Oct 5, 2018",2021,172.72,69.84126984126982,28.0,850000.0,0.0,13,3,2,61.5,24.25,9.2,48.75,57.57142857142857,51.0,54.5,71.0,41.0
15043,A. Canbaz,20,Turkey,60,74,Eintracht Braunschweig,450000.0,1000.0,1.0,4.0,3.0,2.0,LW,"Jul 1, 2017",2019,182.88,73.01587301587301,47.0,934000.0,0.0,14,2,2,61.0,23.75,9.8,54.5,57.42857142857143,61.16666666666666,54.5,71.0,24.0
15079,Tao Yuan,25,China PR,60,61,Jiangsu Suning FC,250000.0,3000.0,1.0,3.0,2.0,1.0,LW,"Feb 28, 2017",2020,177.8,60.770975056689345,49.0,556000.0,0.0,1,2,2,60.5,54.25,13.4,40.75,61.85714285714285,51.66666666666666,59.5,84.5,59.0
15210,B. Garré,17,Argentina,60,78,Manchester City,400000.0,7000.0,1.0,3.0,3.0,1.0,LW,"Jul 15, 2017",2020,170.18,63.03854875283447,35.0,990000.0,1.0,18,2,2,63.0,29.0,9.2,52.75,58.0,54.5,52.5,72.0,50.0
15230,D. Esmel,20,Ivory Coast,60,72,1. FC Kaiserslautern,375000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Jan 6, 2018",2021,180.34,78.0045351473923,58.0,619000.0,0.0,12,3,1,63.5,27.0,11.4,48.0,60.57142857142857,47.33333333333334,51.0,81.5,38.0
15272,V. Millico,17,Italy,60,78,Torino,400000.0,3000.0,1.0,3.0,3.0,2.0,LW,"Jul 1, 2017",2021,172.72,68.02721088435375,31.0,930000.0,0.0,18,3,2,67.0,29.25,9.8,55.0,49.0,54.0,55.5,61.5,38.0
15330,Joo Hyun Ho,22,Korea Republic,59,68,Suwon Samsung Bluewings,240000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Jan 1, 2017",2021,182.88,77.09750566893423,28.0,348000.0,1.0,9,3,1,60.0,18.25,10.2,41.0,56.85714285714285,47.33333333333334,52.5,83.5,60.0
15423,R. Armand,31,France,59,59,GFC Ajaccio,140000.0,1000.0,1.0,2.0,2.0,2.0,LW,"Jul 3, 2017",2019,182.88,73.01587301587301,66.0,245000.0,0.0,0,3,2,61.5,18.5,12.0,51.0,68.57142857142857,52.33333333333334,59.0,64.0,59.0
15462,T. Marsh,24,England,59,63,Macclesfield Town,200000.0,2000.0,1.0,2.0,2.0,2.0,LW,"Jul 15, 2017",2020,180.34,79.81859410430839,46.0,365000.0,0.0,4,2,2,53.0,31.75,9.8,45.75,63.0,52.0,56.5,83.0,46.0
15753,Kim Bo Seop,20,Korea Republic,59,71,Incheon United FC,280000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Jan 1, 2016",2019,182.88,73.01587301587301,63.0,406000.0,0.0,12,2,2,56.5,17.0,9.8,43.25,64.14285714285714,51.33333333333334,59.5,76.5,55.0
15773,R. Aoki,22,Japan,59,70,Nagoya Grampus,270000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Jan 1, 2014",2021,172.72,64.85260770975057,25.0,392000.0,1.0,11,2,2,58.0,27.5,9.4,53.5,55.714285714285715,44.66666666666666,56.0,81.5,36.0
15814,I. Mensah,23,Ghana,59,67,IK Start,230000.0,1000.0,1.0,2.0,2.0,2.0,LW,"Aug 15, 2018",2019,180.34,74.82993197278911,45.0,334000.0,0.0,8,2,1,62.5,26.25,10.4,48.5,58.714285714285715,53.5,52.0,82.0,59.0
15876,E. Maceira,22,Venezuela,58,66,SD Huesca,190000.0,3000.0,1.0,4.0,2.0,1.0,LW,"Aug 21, 2018",2019,177.8,68.93424036281178,44.0,456000.0,1.0,8,3,1,64.5,24.25,8.6,45.75,58.14285714285714,49.83333333333334,46.0,70.0,36.0
15947,J. Þorsteinsson,19,Iceland,58,73,Vendsyssel FF,270000.0,4000.0,1.0,4.0,3.0,1.0,LW,,"Jun 30, 2019",177.8,73.01587301587301,40.0,,0.0,15,2,2,63.5,33.75,8.6,49.5,54.0,47.16666666666666,54.5,70.5,33.0
16056,H. Balic,22,Bosnia Herzegovina,58,62,SKN St. Pölten,170000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Jul 1, 2015",2019,182.88,74.82993197278911,29.0,259000.0,0.0,4,2,2,61.5,25.5,12.2,52.5,56.28571428571429,49.83333333333334,47.5,63.5,38.0
16082,A. Ceesay,24,Gambia,58,64,FC Zürich,170000.0,2000.0,1.0,3.0,2.0,2.0,LW,"Aug 31, 2018",2022,187.96,74.82993197278911,42.0,281000.0,1.0,6,3,1,57.0,27.0,10.0,45.25,62.714285714285715,53.0,59.5,76.0,62.0
16134,M. Bassouamina,20,France,58,69,AS Nancy Lorraine,220000.0,1000.0,1.0,2.0,2.0,2.0,LW,"Jul 1, 2018",2021,172.72,66.21315192743764,35.0,429000.0,0.0,11,2,2,58.5,16.5,8.0,43.25,55.28571428571429,50.0,54.5,73.0,54.0
16157,K. Lebon,20,France,58,66,Paris FC,190000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Jul 1, 2018",2020,175.26,68.02721088435375,51.0,371000.0,0.0,8,3,2,59.0,30.75,9.8,52.0,57.714285714285715,46.5,54.5,75.5,38.0
16166,J. Soñora,21,United States,58,70,Club Atlético Talleres,230000.0,3000.0,1.0,3.0,2.0,1.0,LW,,"Dec 31, 2018",175.26,69.84126984126982,30.0,,0.0,12,2,2,62.5,28.75,7.6,52.25,53.0,51.33333333333334,54.0,65.0,26.0
16355,Y. Zabaleta,21,Colombia,57,66,Itagüí Leones FC,160000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Jun 1, 2017",2021,175.26,69.84126984126982,55.0,248000.0,0.0,9,2,2,57.5,49.25,9.8,47.5,62.57142857142857,44.33333333333334,52.5,72.5,45.0
16391,Altamirano,21,Spain,57,71,Real Betis,230000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Aug 21, 2018",2019,177.8,73.01587301587301,42.0,627000.0,0.0,14,2,2,57.5,28.25,10.6,50.0,51.28571428571429,52.33333333333334,55.5,66.5,39.0
16505,L. Orellano,18,Argentina,57,73,Vélez Sarsfield,210000.0,1000.0,1.0,2.0,2.0,1.0,LW,"Sep 11, 2018",2021,177.8,66.21315192743764,32.0,446000.0,1.0,16,2,2,61.0,30.0,10.8,49.25,57.42857142857143,49.83333333333334,48.5,69.5,42.0
16521,R. Sottil,19,Italy,57,73,Fiorentina,220000.0,4000.0,1.0,2.0,3.0,1.0,LW,"Jul 1, 2018",2021,180.34,69.84126984126982,38.0,512000.0,0.0,16,2,2,64.0,32.5,10.0,48.5,52.85714285714285,56.83333333333334,53.5,65.0,42.0
16587,A. Ramírez,19,Chile,57,67,CD Universidad de Concepción,160000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Aug 7, 2018",2019,177.8,68.93424036281178,33.0,256000.0,0.0,10,2,2,58.0,19.25,9.0,47.0,61.85714285714285,48.83333333333334,54.0,68.5,59.0
16648,A. Rizzo,19,Italy,57,76,Palermo,220000.0,1000.0,1.0,4.0,4.0,1.0,LW,"Jul 1, 2017",2020,180.34,73.01587301587301,48.0,490000.0,0.0,19,3,2,59.5,47.25,12.2,54.0,54.0,53.16666666666666,53.5,72.5,50.0
16672,A. Adetula,20,Germany,57,67,Eintracht Braunschweig,170000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Jul 1, 2018",2019,182.88,73.01587301587301,36.0,281000.0,0.0,10,2,2,64.0,28.0,10.8,43.75,54.14285714285714,48.83333333333334,48.5,76.0,38.0
16742,Jeong Chee In,20,Korea Republic,56,70,Daegu FC,200000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Jan 1, 2016",2020,180.34,71.20181405895691,58.0,375000.0,0.0,14,3,1,57.5,21.5,9.0,35.75,59.85714285714285,51.16666666666666,57.5,64.0,59.0
16758,H. St Clair,19,Scotland,56,70,Venezia FC,190000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Jul 1, 2018",2021,175.26,64.85260770975057,52.0,413000.0,0.0,14,3,2,57.0,28.0,8.2,52.75,49.14285714285714,52.0,53.5,68.0,28.0
16807,R. Deprem,20,Sweden,56,65,Örebro SK,140000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Mar 15, 2018",2019,177.8,69.84126984126982,34.0,203000.0,0.0,9,2,2,57.5,24.25,9.0,44.5,58.85714285714285,51.83333333333334,49.5,71.0,44.0
16811,J. Castillo,19,Chile,56,73,Deportes Iquique,190000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Jul 1, 2017",2018,165.1,55.78231292517007,36.0,375000.0,1.0,17,3,2,62.5,26.0,9.6,50.0,52.0,50.66666666666666,49.5,65.0,47.0
16833,J. Olufsen,22,Norway,56,64,Ranheim Fotball,130000.0,1000.0,1.0,3.0,2.0,1.0,LW,"Nov 1, 2017",2019,182.88,74.82993197278911,42.0,189000.0,1.0,8,2,1,57.5,25.25,10.2,48.5,55.714285714285715,50.66666666666666,54.0,72.5,46.0
16870,L. Grabovac,20,Austria,56,69,SKN St. Pölten,170000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jun 1, 2017",2019,177.8,66.21315192743764,27.0,353000.0,0.0,13,3,2,62.0,24.75,7.6,44.0,59.14285714285714,48.0,47.5,70.0,30.0
16916,Yang Wanshun,22,China PR,56,65,Tianjin TEDA FC,140000.0,2000.0,1.0,2.0,2.0,2.0,LW,"Feb 25, 2018",2022,177.8,74.82993197278911,53.0,329000.0,0.0,9,2,2,53.5,50.0,9.2,50.75,61.28571428571429,48.66666666666666,50.5,71.0,47.0
16935,A. Ajdarević,20,Albania,56,64,Örebro SK,130000.0,1000.0,1.0,2.0,3.0,1.0,LW,"Jul 5, 2016",2021,185.42,71.20181405895691,33.0,189000.0,1.0,8,2,1,60.0,20.5,10.2,48.0,53.714285714285715,46.0,51.0,71.5,26.0
16962,S. Abifade,18,Germany,56,77,Eintracht Braunschweig,200000.0,1000.0,1.0,3.0,2.0,2.0,LW,"Jul 1, 2018",2020,185.42,83.90022675736961,33.0,490000.0,1.0,21,3,2,60.0,20.75,9.8,43.5,57.28571428571429,44.66666666666666,46.0,82.5,31.0
